timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1286449704,1.25,0.01,0.13,1.14,0.09,-0.45
1286459742,1.26,-0.02,0.13,1.22,0.04,-0.43
1286469639,1.27,-0.02,0.14,1.25,0.00,-0.43
1286479638,1.25,0.00,0.12,1.32,-0.09,-0.40
1286489638,1.21,0.02,0.12,1.50,-0.12,-0.36
1286499638,1.20,-0.04,0.20,1.61,-0.16,-0.35
1286509730,1.13,-0.12,0.26,1.61,-0.19,-0.38
1286519641,1.08,-0.17,0.31,1.55,-0.17,-0.37
1286529640,1.04,-0.18,0.42,1.49,-0.15,-0.45
1286539645,1.06,-0.27,0.55,1.49,-0.15,-0.45
1286549645,1.01,-0.34,0.53,1.38,-0.09,-0.50
1286559738,0.97,-0.32,0.46,1.21,-0.03,-0.52
1286569637,1.00,-0.24,0.43,1.00,0.02,-0.33
1286579646,0.99,-0.18,0.35,0.92,0.20,-0.21
1286589641,1.02,-0.09,0.29,0.94,0.34,-0.06
1286599642,1.07,-0.10,0.26,0.96,0.59,-0.07
1286609731,1.09,-0.14,0.32,0.95,0.63,-0.07
1286619641,1.13,-0.16,0.33,0.96,0.71,0.06
1286629637,1.16,-0.15,0.34,0.88,0.82,0.18
1286639641,1.17,-0.11,0.40,0.72,0.93,0.11
1286651653,1.14,-0.12,0.45,0.71,0.82,-0.14
1286661753,1.05,-0.14,0.48,0.62,0.73,-0.16
1286671641,1.02,-0.16,0.47,0.57,0.66,-0.19
1286681639,1.03,-0.14,0.40,0.48,0.65,-0.18
1286691641,1.02,-0.34,0.47,0.46,0.66,-0.20
1286701642,0.96,-0.23,0.43,0.44,0.61,-0.19
1286711811,0.91,-0.12,0.35,0.39,0.50,-0.15
1286721670,0.86,-0.09,0.33,0.34,0.44,-0.13
1286731638,0.81,-0.13,0.34,0.30,0.38,-0.10
1286741645,0.80,-0.17,0.34,0.26,0.35,-0.08
1286751650,0.80,-0.21,0.32,0.22,0.32,-0.06
1286761752,0.83,-0.23,0.31,0.18,0.28,-0.02
1286771638,0.84,-0.26,0.30,0.16,0.20,0.00
1286781641,0.81,-0.24,0.29,0.14,0.13,0.03
1286791637,0.80,-0.21,0.30,0.14,0.09,0.03
1286801641,0.79,-0.20,0.27,0.18,0.05,0.03
1286811722,0.82,-0.20,0.26,0.23,0.02,0.04
1286821638,0.86,-0.18,0.27,0.28,0.04,0.05
1286831642,0.90,-0.18,0.27,0.34,0.09,0.04
1286841754,0.88,-0.17,0.27,0.39,0.13,0.01
1286853680,0.87,-0.16,0.25,0.46,0.16,-0.05
1286863654,0.88,-0.14,0.25,0.57,0.20,-0.11
1286873641,0.93,-0.09,0.23,0.67,0.31,-0.09
1286883639,0.94,-0.09,0.26,0.71,0.43,-0.14
1286893639,0.90,-0.14,0.27,1.23,1.37,0.30
1286903640,0.89,-0.21,0.29,1.59,3.27,0.20
1286913750,0.87,-0.25,0.34,1.75,0.79,-0.66
1286923697,0.91,-0.24,0.33,1.21,-1.12,-1.05
1286933641,0.96,-0.22,0.32,1.14,-0.43,-1.80
1286943643,0.96,-0.22,0.32,1.73,0.28,-1.48
1286953658,1.02,-0.19,0.31,1.91,-0.18,-1.22
1286963637,1.17,-0.16,0.32,2.39,-0.03,-0.50
1286973682,1.14,-0.16,0.27,2.63,-0.48,0.36
1286983639,1.18,-0.22,0.29,2.01,-0.91,0.50
1286993641,1.29,-0.18,0.25,1.23,-0.36,-0.31
1287003638,1.38,-0.14,0.22,0.82,0.04,-0.42
1287013641,1.36,-0.10,0.19,0.74,0.40,-0.11
1287023674,1.31,-0.04,0.16,0.74,0.40,-0.11
1287033639,1.26,0.00,0.18,0.79,0.36,-0.08
1287043638,1.14,-0.04,0.20,0.82,0.29,-0.34
1287055659,1.08,-0.09,0.24,0.87,0.46,-0.54
1287065637,1.04,-0.08,0.25,0.93,0.49,-0.38
1287075641,1.00,-0.04,0.24,0.98,0.41,-0.32
1287085725,0.98,0.00,0.22,1.02,0.25,-0.31
1287095645,0.99,0.07,0.18,1.02,0.25,-0.31
1287105641,1.02,0.12,0.15,1.01,0.13,-0.29
1287115716,1.04,0.13,0.12,1.00,0.09,-0.31
1287125673,1.08,0.11,0.12,1.00,0.10,-0.32
1287135752,1.13,0.08,0.10,0.99,0.10,-0.33
1287145639,1.16,0.06,0.11,1.00,0.19,-0.33
1287155660,1.18,0.02,0.10,0.98,0.25,-0.34
1287165647,1.20,0.01,0.08,0.96,0.27,-0.38
1287175687,1.16,0.02,0.09,0.93,0.26,-0.39
1287185754,1.12,0.03,0.12,0.89,0.22,-0.35
1287195644,1.09,0.01,0.11,0.96,0.32,-0.38
1287205640,1.07,0.01,0.09,0.98,0.25,-0.39
1287215642,1.04,0.04,0.07,0.98,0.13,-0.35
1287225639,1.00,0.05,0.06,0.98,0.07,-0.35
1287235719,0.98,0.02,0.07,0.99,0.07,-0.37
1287245667,0.96,0.01,0.09,0.95,0.03,-0.36
1287257643,0.93,0.02,0.10,0.96,0.05,-0.38
1287267644,0.86,0.02,0.08,0.95,0.12,-0.41
1287277640,0.81,0.05,0.08,0.97,0.13,-0.39
1287287639,0.82,0.05,0.07,0.96,0.13,-0.43
1287297639,0.86,0.05,0.07,0.95,0.10,-0.42
1287307639,0.86,0.03,0.06,0.95,0.07,-0.41
1287317709,0.86,0.04,0.05,0.96,0.09,-0.41
1287327668,0.87,0.05,0.04,0.97,0.09,-0.41
1287337633,0.89,0.03,0.04,0.96,0.06,-0.40
1287347636,0.90,-0.01,0.05,0.97,0.04,-0.43
1287357635,0.93,-0.04,0.06,0.98,0.00,-0.46
1287367679,0.92,-0.04,0.10,1.00,0.00,-0.49
