timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1166623662,0.28,-0.37,0.52,0.96,0.22,-0.31
1166633587,0.30,-0.36,0.50,0.97,0.17,-0.29
1166643680,0.31,-0.37,0.50,0.96,0.09,-0.32
1166653587,0.30,-0.38,0.48,0.93,0.04,-0.36
1166663590,0.29,-0.40,0.46,0.93,0.02,-0.34
1166673610,0.28,-0.40,0.45,0.94,0.03,-0.31
1166683606,0.29,-0.41,0.42,0.95,0.02,-0.32
1166693702,0.29,-0.40,0.39,0.95,0.03,-0.35
1166703594,0.30,-0.37,0.37,0.93,0.04,-0.36
1166713591,0.30,-0.37,0.37,0.91,0.02,-0.37
1166723591,0.30,-0.35,0.35,0.91,0.00,-0.37
1166733590,0.30,-0.32,0.29,0.95,0.02,-0.40
1166743675,0.32,-0.29,0.29,0.96,0.02,-0.41
1166753589,0.35,-0.24,0.27,0.98,0.04,-0.39
1166763596,0.37,-0.19,0.23,0.98,0.05,-0.38
1166773592,0.41,-0.12,0.23,1.00,0.06,-0.39
1166783590,0.45,-0.06,0.21,1.00,0.05,-0.38
1166793697,0.51,-0.01,0.21,0.98,0.03,-0.36
1166803593,0.58,0.02,0.21,0.98,0.02,-0.39
1166813589,0.66,0.02,0.19,0.97,0.02,-0.38
1166825597,0.78,-0.04,0.22,0.98,0.01,-0.40
1166835592,0.90,-0.14,0.23,0.97,-0.01,-0.39
1166845670,1.02,-0.26,0.26,0.96,-0.04,-0.38
1166855589,1.18,-0.36,0.29,0.99,-0.02,-0.39
1166865590,1.31,-0.41,0.31,0.99,-0.00,-0.36
1166875590,1.41,-0.32,0.30,1.00,0.01,-0.39
1166885666,1.48,-0.16,0.25,0.99,0.04,-0.41
1166895734,1.54,0.00,0.18,0.96,0.03,-0.41
1166905588,1.62,0.14,0.09,0.95,0.02,-0.42
1166915591,1.69,0.20,0.02,0.96,0.01,-0.43
1166925593,1.75,0.18,-0.04,0.96,0.01,-0.43
1166935590,1.81,0.05,-0.06,0.98,-0.02,-0.43
1166945670,1.86,-0.11,-0.02,0.99,-0.05,-0.44
1166955638,1.88,-0.33,0.09,1.00,-0.12,-0.46
1166965590,1.87,-0.60,0.22,1.04,-0.21,-0.50
1166975591,1.84,-0.87,0.31,1.10,-0.25,-0.60
1166985598,1.83,-0.96,0.31,1.19,-0.28,-0.63
1166995701,1.77,-0.87,0.23,1.19,-0.22,-0.49
1167005597,1.61,-0.71,0.14,1.12,-0.18,-0.38
1167015589,1.38,-0.56,0.10,1.14,-0.13,-0.35
1167027631,1.18,-0.46,0.09,1.30,0.01,-0.29
1167037591,1.01,-0.38,0.11,1.57,0.11,-0.17
1167047591,0.89,-0.28,0.14,1.54,0.24,-0.23
1167057592,0.81,-0.21,0.18,1.40,0.19,-0.42
1167067590,0.75,-0.15,0.21,1.30,-0.06,-0.44
1167077591,0.71,-0.12,0.23,1.23,-0.07,-0.40
1167087660,0.72,-0.16,0.20,1.01,0.18,-0.35
1167097640,0.76,-0.23,0.20,0.84,0.46,-0.38
1167107589,0.83,-0.31,0.17,0.76,0.52,-0.43
1167117588,0.88,-0.39,0.14,0.68,0.42,-0.47
1167127590,0.95,-0.47,0.12,0.71,0.38,-0.36
1167137587,1.00,-0.50,0.13,0.77,0.26,-0.23
1167147644,1.06,-0.55,0.14,0.79,0.20,-0.19
1167157587,1.11,-0.61,0.18,0.74,0.26,-0.19
1167167598,1.16,-0.70,0.25,0.71,0.28,-0.14
1167177611,1.17,-0.77,0.32,0.66,0.32,-0.11
1167187596,1.16,-0.84,0.39,0.66,0.38,-0.15
1167197600,1.09,-0.77,0.40,0.62,0.45,-0.16
1167207634,1.00,-0.65,0.37,0.59,0.52,-0.18
1167217592,0.95,-0.50,0.30,0.56,0.59,-0.16
1167229605,0.91,-0.36,0.28,0.56,0.60,-0.12
1167239591,0.87,-0.31,0.27,0.58,0.60,-0.11
1167249588,0.83,-0.30,0.29,0.61,0.61,-0.07
1167259590,0.79,-0.33,0.31,0.65,0.64,-0.04
1167269673,0.79,-0.37,0.34,0.67,0.64,-0.01
1167279591,0.77,-0.38,0.38,0.70,0.60,0.01
1167289660,0.79,-0.39,0.39,0.71,0.54,0.04
1167299638,0.80,-0.42,0.39,0.72,0.49,0.05
1167309606,0.80,-0.42,0.39,0.72,0.47,0.05
1167319701,0.83,-0.43,0.37,0.73,0.48,0.04
1167329586,0.88,-0.44,0.34,0.74,0.49,0.01
1167339592,0.91,-0.44,0.29,0.75,0.49,-0.00
1167349639,0.93,-0.43,0.25,0.77,0.49,-0.04
1167359590,0.95,-0.41,0.22,0.77,0.48,-0.05
1167369683,0.95,-0.36,0.20,0.78,0.47,-0.08
1167379592,0.92,-0.32,0.18,0.77,0.46,-0.10
1167389595,0.90,-0.31,0.20,0.77,0.46,-0.10
1167399594,0.89,-0.33,0.20,0.79,0.44,-0.13
1167409628,0.90,-0.36,0.20,0.80,0.43,-0.15
1167419688,0.91,-0.39,0.22,0.83,0.40,-0.17
1167431619,0.94,-0.41,0.20,0.86,0.35,-0.18
1167441591,0.96,-0.40,0.19,0.87,0.31,-0.21
