timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1768426531,0.56,-0.42,1.05,0.96,0.01,-0.41
1768436463,0.57,-0.41,1.11,0.96,-0.00,-0.40
1768446470,0.55,-0.36,1.09,0.96,-0.03,-0.40
1768456464,0.55,-0.36,1.09,0.97,-0.01,-0.40
1768466465,0.52,-0.33,1.05,0.96,0.00,-0.41
1768476466,0.59,-0.29,1.04,0.96,0.01,-0.40
1768486464,0.64,-0.28,1.05,0.96,0.02,-0.40
1768496465,0.54,-0.27,1.07,0.96,0.01,-0.40
1768506481,0.50,-0.28,1.04,0.96,0.01,-0.42
1768516466,0.62,-0.30,1.04,0.97,0.02,-0.42
1768526480,0.39,-0.24,0.90,0.97,0.00,-0.40
1768536466,0.74,-0.25,0.91,0.98,0.00,-0.38
1768546464,0.49,-0.16,0.91,0.98,0.00,-0.39
1768556466,0.08,-0.02,0.80,0.98,0.01,-0.38
1768566464,0.29,-0.15,0.82,0.98,0.02,-0.35
1768576462,0.28,-0.21,0.77,0.97,0.01,-0.35
1768586464,0.13,-0.16,0.75,0.96,0.03,-0.36
1768596465,0.10,-0.16,0.66,0.96,0.02,-0.36
1768606463,0.10,-0.14,0.56,0.96,0.02,-0.36
1768616466,0.06,-0.09,0.49,0.96,0.02,-0.34
1768628484,0.02,-0.07,0.46,0.98,0.02,-0.33
1768638468,0.01,-0.04,0.43,0.98,0.03,-0.33
1768648473,0.00,0.01,0.36,0.98,0.03,-0.33
1768658466,-0.03,0.00,0.32,0.98,0.02,-0.34
1768668548,-0.04,0.00,0.28,0.98,0.03,-0.33
1768678467,-0.05,-0.01,0.24,0.98,0.03,-0.33
1768688532,-0.04,-0.05,0.20,0.99,0.04,-0.34
1768698499,-0.04,-0.07,0.14,1.00,0.04,-0.36
1768708473,-0.02,-0.07,0.09,1.00,0.02,-0.36
1768718562,-0.03,-0.07,0.03,1.02,0.02,-0.37
1768728469,-0.03,-0.07,-0.03,1.03,-0.01,-0.38
1768738468,-0.03,-0.04,-0.07,1.05,-0.05,-0.39
1768748469,-0.00,0.01,-0.16,1.07,-0.09,-0.41
1768758508,0.03,0.06,-0.24,1.09,-0.10,-0.46
1768768581,0.07,0.10,-0.27,1.10,-0.08,-0.46
1768778464,0.11,0.11,-0.26,1.14,-0.04,-0.34
1768788465,0.14,0.07,-0.24,1.16,-0.02,-0.24
1768798463,0.16,0.05,-0.17,1.16,0.00,-0.16
1768808476,0.21,0.06,-0.15,1.10,-0.01,-0.06
1768818582,0.24,0.07,-0.16,1.07,0.02,-0.11
1768830469,0.25,0.11,-0.17,1.01,0.02,-0.27
1768840467,0.26,0.11,-0.11,1.13,0.04,-0.43
1768850463,0.30,0.09,-0.05,1.23,0.13,-0.45
1768860465,0.42,0.05,0.03,1.28,0.20,-0.38
1768870464,0.52,-0.05,0.12,1.29,0.32,-0.28
1768880465,0.64,-0.12,0.20,1.14,0.34,-0.16
1768890521,0.72,-0.12,0.20,0.81,0.23,-0.04
1768900494,0.82,-0.23,0.17,0.53,0.22,0.03
1768910480,0.98,-0.47,0.18,0.26,0.34,0.07
1768920467,1.23,-0.76,0.23,0.06,0.51,-0.02
