timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1566477513,0.29,-0.16,0.99,0.97,-0.07,-0.32
1566487536,0.31,-0.17,0.92,0.98,-0.08,-0.32
1566497447,0.31,-0.17,0.92,0.99,-0.07,-0.32
1566507454,0.29,-0.16,1.01,0.98,-0.07,-0.32
1566517448,0.25,-0.09,0.95,0.98,-0.07,-0.32
1566527447,0.23,-0.06,0.92,0.98,-0.06,-0.32
1566537529,0.23,-0.04,0.90,0.98,-0.06,-0.30
1566547449,0.22,-0.04,0.90,0.99,-0.05,-0.30
1566557456,0.21,-0.05,0.89,0.99,-0.04,-0.30
1566567464,0.18,-0.05,0.90,0.99,-0.04,-0.30
1566577447,0.15,-0.06,0.89,0.98,-0.04,-0.31
1566587530,0.12,-0.03,0.87,0.98,-0.04,-0.30
1566597447,0.08,-0.00,0.87,0.97,-0.05,-0.31
1566607451,0.07,-0.01,0.86,0.97,-0.05,-0.31
1566617454,0.05,0.00,0.84,0.97,-0.05,-0.31
1566627450,0.00,0.01,0.83,0.97,-0.05,-0.32
1566637527,0.01,0.02,0.79,0.98,-0.04,-0.32
1566647447,0.05,0.02,0.75,0.98,-0.04,-0.31
1566657449,0.01,0.02,0.75,0.98,-0.05,-0.31
1566667461,-0.00,0.02,0.73,0.98,-0.05,-0.30
1566679449,0.02,0.07,0.70,0.99,-0.05,-0.29
1566689449,0.04,0.11,0.68,0.99,-0.05,-0.30
1566699446,-0.02,0.14,0.69,0.99,-0.05,-0.30
1566709446,-0.04,0.16,0.64,0.98,-0.05,-0.30
1566719449,0.00,0.19,0.61,0.98,-0.04,-0.30
1566729447,0.02,0.17,0.59,0.98,-0.04,-0.30
1566739513,0.04,0.13,0.56,0.98,-0.05,-0.31
1566749474,0.04,0.11,0.53,0.96,-0.07,-0.32
1566759450,0.05,0.09,0.50,0.96,-0.07,-0.32
1566769463,0.08,0.07,0.48,0.97,-0.07,-0.32
1566779456,0.09,0.05,0.48,0.97,-0.07,-0.31
1566789449,0.12,0.03,0.48,0.98,-0.07,-0.31
1566799453,0.14,0.01,0.48,0.98,-0.06,-0.31
1566809453,0.18,-0.06,0.50,0.99,-0.05,-0.30
1566819457,0.22,-0.11,0.51,0.99,-0.05,-0.30
1566829449,0.26,-0.16,0.52,0.99,-0.07,-0.30
1566839495,0.29,-0.26,0.55,1.00,-0.10,-0.31
1566849447,0.30,-0.37,0.56,1.03,-0.07,-0.28
1566859447,0.29,-0.42,0.57,1.03,-0.12,-0.30
1566869462,0.29,-0.47,0.59,1.04,-0.19,-0.32
1566881469,0.27,-0.49,0.61,1.05,-0.21,-0.34
1566891451,0.30,-0.51,0.62,1.05,-0.21,-0.33
1566901446,0.35,-0.55,0.66,1.05,-0.22,-0.31
1566911557,0.36,-0.57,0.66,1.06,-0.19,-0.32
1566921480,0.35,-0.58,0.64,1.07,-0.18,-0.30
1566931448,0.32,-0.58,0.61,1.05,-0.10,-0.30
1566941520,0.29,-0.60,0.57,1.08,-0.08,-0.26
1566951478,0.26,-0.63,0.54,1.11,-0.06,-0.20
1566961567,0.25,-0.71,0.52,1.07,-0.01,-0.27
1566971452,0.26,-0.82,0.55,1.02,0.01,-0.47
1566981450,0.28,-0.96,0.59,1.00,0.01,-0.58
1566991473,0.29,-1.07,0.65,1.00,0.17,-0.47
1567001491,0.29,-1.07,0.65,0.96,0.39,-0.49
1567011567,0.30,-1.14,0.70,1.01,0.55,-0.45
1567021453,0.28,-1.11,0.71,1.04,0.63,-0.41
1567031446,0.25,-1.01,0.68,1.04,0.63,-0.41
1567041454,0.25,-0.88,0.64,0.98,0.72,-0.39
1567051447,0.24,-0.77,0.61,0.91,0.73,-0.36
1567061528,0.21,-0.66,0.58,0.82,0.62,-0.28
1567071456,0.18,-0.54,0.55,0.75,0.48,-0.28
1567083447,0.14,-0.44,0.52,0.69,0.27,-0.20
1567093467,0.09,-0.37,0.47,0.69,0.27,-0.20
1567103448,0.06,-0.32,0.41,0.65,0.23,-0.19
1567113450,0.04,-0.31,0.37,0.62,0.12,-0.16
1567123448,0.06,-0.34,0.33,0.54,-0.01,-0.15
1567133470,0.07,-0.34,0.32,0.50,-0.16,-0.11
1567143507,0.07,-0.32,0.29,0.49,-0.28,-0.11
1567153476,0.06,-0.29,0.25,0.54,-0.47,-0.10
1567163451,0.04,-0.27,0.23,0.61,-0.73,-0.12
1567173470,0.06,-0.30,0.21,0.69,-0.38,-0.21
1567183446,0.11,-0.45,0.25,1.15,0.54,-0.55
1567193469,0.13,-0.57,0.29,1.40,0.19,-0.48
1567203445,0.20,-0.73,0.36,1.21,0.14,-0.37
1567213452,0.24,-0.85,0.45,1.29,0.41,-0.39
1567223449,0.27,-0.93,0.51,1.65,0.32,-0.45
1567233448,0.33,-0.97,0.62,1.72,0.41,-0.46
1567243450,0.38,-0.86,0.62,1.25,0.63,-0.35
1567253447,0.38,-0.70,0.54,1.08,0.80,-0.37
1567263494,0.41,-0.61,0.48,0.89,0.83,-0.26
1567273451,0.53,-0.64,0.45,0.73,0.75,-0.25
1567285560,0.63,-0.72,0.48,0.47,0.65,-0.24
1567295453,0.67,-0.89,0.55,0.20,0.73,-0.18
1567305446,0.70,-1.20,0.70,0.14,0.82,-0.07
1567315450,0.75,-1.55,0.89,0.38,0.82,0.07
1567325447,0.90,-1.91,1.08,0.79,0.62,0.16
1567335534,1.07,-2.18,1.21,1.20,0.49,0.17
1567345503,1.18,-2.21,1.30,1.43,0.58,0.03
