timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1907706818,0.81,-0.43,0.36,0.83,0.57,0.09
1907716836,0.84,-0.42,0.34,0.84,0.57,0.09
1907726748,0.84,-0.40,0.34,0.84,0.57,0.09
1907736748,0.83,-0.39,0.34,0.84,0.57,0.10
1907746754,0.81,-0.37,0.33,0.84,0.57,0.10
1907756748,0.82,-0.36,0.33,0.84,0.57,0.09
1907766864,0.80,-0.34,0.32,0.84,0.57,0.09
1907776751,0.80,-0.33,0.32,0.84,0.57,0.08
1907786750,0.82,-0.33,0.32,0.84,0.56,0.08
1907796757,0.82,-0.35,0.32,0.84,0.56,0.10
1907806758,0.82,-0.37,0.34,0.84,0.56,0.09
1907816840,0.82,-0.38,0.36,0.83,0.57,0.09
1907826751,0.83,-0.40,0.36,0.84,0.56,0.09
1907836749,0.84,-0.41,0.36,0.84,0.56,0.09
1907846749,0.84,-0.41,0.36,0.84,0.57,0.09
1907856753,0.83,-0.40,0.38,0.84,0.57,0.09
1907866871,0.84,-0.38,0.36,0.84,0.57,0.09
1907876750,0.85,-0.35,0.34,0.84,0.57,0.09
1907886751,0.83,-0.34,0.35,0.84,0.57,0.09
1907896749,0.84,-0.34,0.36,0.84,0.56,0.09
1907908751,0.82,-0.39,0.38,0.85,0.55,0.09
1907918751,0.82,-0.39,0.38,0.84,0.56,0.08
1907928749,0.83,-0.41,0.39,0.84,0.55,0.09
1907938751,0.83,-0.40,0.40,0.84,0.56,0.09
1907948751,0.83,-0.38,0.39,0.84,0.56,0.09
1907958749,0.84,-0.39,0.39,0.84,0.56,0.09
1907968823,0.84,-0.39,0.39,0.84,0.57,0.09
1907978783,0.84,-0.38,0.39,0.84,0.56,0.09
1907988749,0.83,-0.38,0.40,0.84,0.57,0.09
1907998748,0.82,-0.37,0.40,0.84,0.57,0.09
1908008759,0.82,-0.38,0.38,0.84,0.56,0.09
1908018797,0.81,-0.39,0.39,0.84,0.57,0.08
1908028747,0.81,-0.39,0.39,0.84,0.57,0.09
1908038752,0.82,-0.41,0.39,0.84,0.57,0.09
1908048749,0.82,-0.43,0.40,0.84,0.56,0.09
1908058750,0.82,-0.44,0.39,0.84,0.57,0.09
1908068768,0.82,-0.44,0.39,0.84,0.56,0.09
1908078779,0.83,-0.43,0.39,0.84,0.56,0.09
1908088751,0.82,-0.41,0.38,0.84,0.56,0.09
1908098757,0.82,-0.41,0.36,0.84,0.57,0.08
1908110764,0.81,-0.42,0.36,0.84,0.57,0.09
1908120752,0.81,-0.44,0.35,0.84,0.56,0.09
1908130750,0.79,-0.45,0.37,0.84,0.56,0.09
1908140838,0.79,-0.46,0.38,0.85,0.55,0.09
1908150750,0.78,-0.46,0.36,0.84,0.55,0.09
1908160750,0.78,-0.44,0.34,0.84,0.55,0.09
1908170817,0.79,-0.43,0.35,0.85,0.56,0.09
1908180784,0.79,-0.42,0.35,0.84,0.55,0.09
1908190866,0.80,-0.43,0.36,0.84,0.56,0.09
1908200748,0.80,-0.43,0.34,0.84,0.56,0.10
1908210762,0.80,-0.41,0.33,0.84,0.55,0.09
1908220801,0.81,-0.42,0.33,0.85,0.56,0.10
1908230747,0.81,-0.41,0.34,0.84,0.56,0.09
1908240864,0.83,-0.41,0.34,0.84,0.56,0.09
1908250749,0.83,-0.41,0.34,0.84,0.56,0.09
1908260751,0.84,-0.39,0.34,0.84,0.56,0.09
1908270756,0.84,-0.39,0.35,0.84,0.57,0.09
1908280781,0.84,-0.38,0.34,0.84,0.56,0.09
1908290866,0.85,-0.36,0.34,0.83,0.56,0.09
1908300751,0.85,-0.36,0.34,0.84,0.56,0.09
1908312765,0.86,-0.35,0.34,0.84,0.57,0.10
1908322752,0.86,-0.36,0.34,0.84,0.57,0.10
1908332750,0.86,-0.35,0.36,0.83,0.57,0.10
1908342757,0.87,-0.34,0.35,0.84,0.57,0.09
1908352749,0.86,-0.34,0.34,0.83,0.58,0.10
1908362751,0.87,-0.34,0.35,0.83,0.58,0.09
1908372818,0.87,-0.35,0.34,0.83,0.58,0.09
1908382775,0.86,-0.36,0.36,0.83,0.57,0.09
1908392752,0.85,-0.35,0.36,0.83,0.58,0.09
1908402746,0.85,-0.34,0.36,0.83,0.58,0.09
1908412749,0.85,-0.34,0.37,0.83,0.58,0.09
1908422774,0.85,-0.36,0.35,0.83,0.58,0.09
