timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
3298306671,0.76,0.44,-0.41,2.02,-0.70,-0.68
3298316590,0.84,0.35,-0.40,1.87,-0.84,-0.71
3298326596,0.89,0.32,-0.34,1.83,-0.83,-0.77
3298336590,0.99,0.31,-0.20,1.75,-0.71,-0.86
3298346704,1.12,0.28,-0.05,1.66,-0.47,-0.94
3298356593,1.30,0.14,0.11,1.59,-0.32,-0.98
3298366593,1.50,-0.12,0.35,1.55,-0.05,-1.04
3298376596,1.72,-0.53,0.52,1.48,0.04,-1.02
3298386592,1.93,-1.07,0.75,1.43,0.16,-0.91
3298396669,2.28,-1.60,1.01,1.43,0.29,-0.79
3298406589,2.65,-2.14,1.21,1.27,0.39,-0.75
3298416588,2.65,-2.14,1.21,0.94,0.56,-0.70
3298426598,2.77,-2.34,1.34,0.70,0.66,-0.58
3298436588,2.56,-2.41,1.43,0.45,0.62,-0.49
3298446672,2.32,-2.55,1.50,0.09,0.42,-0.39
3298456600,2.20,-2.64,1.49,-0.24,0.21,-0.32
3298466597,2.09,-2.66,1.39,-0.45,0.13,-0.36
3298476593,1.96,-2.71,1.32,-0.64,0.15,-0.39
3298486589,1.77,-2.67,1.27,-0.73,0.12,-0.43
3298496668,1.54,-2.43,1.20,-0.64,0.09,-0.49
3298508598,1.34,-2.40,1.15,-0.47,0.08,-0.58
3298518591,1.09,-2.20,1.04,-0.23,0.08,-0.64
3298528594,0.84,-1.95,0.85,-0.05,0.15,-0.66
3298538588,0.55,-1.69,0.58,0.03,0.29,-0.66
3298548597,0.26,-1.43,0.29,0.05,0.39,-0.64
3298558603,0.02,-1.14,0.01,-0.01,0.41,-0.61
3298568664,-0.18,-0.79,-0.14,0.07,0.18,-0.57
3298578634,-0.38,-0.50,-0.20,0.14,-0.12,-0.39
3298588592,-0.62,-0.26,-0.22,0.20,-0.28,-0.38
3298598590,-0.79,-0.09,-0.23,0.25,-0.26,-0.41
3298608596,-0.87,-0.04,-0.23,0.34,-0.33,-0.29
3298618594,-0.83,-0.12,-0.27,0.47,-0.40,-0.08
3298628592,-0.80,-0.26,-0.29,0.68,-0.49,0.03
3298638588,-0.80,-0.34,-0.31,1.13,-0.70,0.08
3298648596,-0.88,-0.32,-0.29,1.21,-0.85,0.25
3298658600,-0.95,-0.27,-0.27,1.50,-0.30,0.22
3298668595,-1.03,-0.27,-0.21,1.74,0.42,0.28
3298678604,-1.07,-0.21,-0.14,1.74,0.42,0.28
3298688592,-1.02,-0.17,-0.06,1.77,1.09,0.20
3298698589,-0.94,-0.14,-0.00,1.75,1.74,0.00
3298710593,-0.84,-0.12,0.04,1.56,1.85,0.14
3298720690,-0.72,-0.05,0.05,2.15,4.00,0.83
3298730664,-0.60,-0.04,0.07,3.45,4.00,1.22
