timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
281669704,2.30,-1.98,1.20,0.01,0.18,-0.44
281679639,1.81,-2.18,1.43,-0.22,0.00,-0.36
281689653,1.57,-2.29,1.45,-0.36,-0.11,-0.22
281699641,1.50,-2.33,1.29,-0.45,-0.06,-0.14
281709742,1.41,-2.45,1.18,-0.45,-0.16,-0.04
281719640,1.30,-2.47,1.09,-0.29,-0.30,-0.02
281729642,1.09,-2.44,1.04,-0.15,-0.33,-0.06
281739640,0.88,-2.34,0.96,-0.02,-0.30,-0.17
281749640,0.63,-2.03,0.79,0.04,-0.25,-0.23
281759734,0.38,-1.63,0.55,0.06,-0.13,-0.26
281769644,0.18,-1.29,0.30,0.06,-0.13,-0.26
281779640,-0.08,-0.89,0.05,0.05,-0.18,-0.28
281789665,-0.23,-0.61,-0.17,0.13,-0.26,-0.23
281799652,-0.37,-0.30,-0.34,0.20,-0.21,-0.21
281809739,-0.50,-0.03,-0.43,0.25,-0.11,-0.21
281819639,-0.64,0.20,-0.48,0.21,-0.14,-0.16
281829639,-0.74,0.30,-0.49,0.22,-0.18,-0.19
281839638,-0.79,0.25,-0.34,0.36,-0.29,-0.23
281849642,-0.74,0.09,-0.47,0.45,-0.25,-0.29
281859733,-0.76,-0.03,-0.35,0.73,-0.13,-0.34
281871642,-0.80,-0.09,-0.33,1.13,-0.04,-0.28
281881640,-0.80,-0.09,-0.38,1.45,0.20,-0.28
281891654,-0.79,-0.04,-0.38,1.54,0.66,-0.41
281901645,-0.82,0.02,-0.40,1.54,0.95,-0.23
281911721,-0.89,0.01,-0.32,1.27,1.14,-0.27
281921640,-0.83,0.01,-0.19,1.25,1.81,-0.10
281931717,-0.73,-0.06,-0.12,3.05,4.00,0.87
281941675,-0.63,-0.20,0.00,4.00,4.00,0.98
281951649,-0.55,-0.37,0.09,1.36,0.33,1.10
281961724,-0.55,-0.37,0.09,0.50,-3.91,-0.87
281971639,-0.44,-0.50,0.17,2.46,-0.15,0.26
281981636,-0.30,-0.62,0.15,1.87,-1.15,-0.59
281991644,-0.19,-0.92,0.19,1.91,-0.00,-1.20
282001648,-0.04,-1.33,0.19,2.26,0.29,0.02
282011732,0.08,-1.85,0.21,1.88,0.54,0.22
282021694,0.10,-2.48,0.27,1.37,0.55,0.15
282031638,0.17,-3.17,0.53,0.58,1.02,-0.43
282041646,0.34,-3.59,0.85,0.30,1.14,-0.33
282051639,0.80,-3.91,0.81,0.59,0.91,0.17
282061726,1.29,-4.00,0.95,1.00,0.77,0.14
282073646,1.71,-4.00,0.99,1.27,0.90,-0.12
282083672,2.14,-4.00,1.04,1.12,1.09,-0.24
282093639,2.30,-3.92,0.84,0.94,1.07,-0.29
282103643,2.12,-3.29,0.62,0.91,1.00,-0.25
282113640,1.75,-2.53,0.46,1.00,0.97,-0.29
282123638,1.34,-1.91,0.36,0.92,0.88,-0.31
282133709,1.08,-1.36,0.25,0.89,0.80,-0.34
282143670,0.99,-1.08,0.28,0.94,0.69,-0.34
282153646,0.89,-0.92,0.38,0.98,0.67,-0.41
282163643,0.84,-0.80,0.36,1.41,0.62,-0.31
282173641,0.82,-0.67,0.36,1.70,0.48,-0.24
282183642,0.77,-0.54,0.27,2.05,0.75,-0.22
282193689,0.74,-0.35,0.12,2.28,3.11,-0.66
282203652,0.77,-0.21,-0.05,2.96,4.00,-0.68
282213641,0.79,0.00,-0.15,2.55,1.95,0.74
282223643,0.78,0.23,-0.28,1.41,-0.36,0.84
282233651,0.87,0.40,-0.50,1.09,-0.95,0.72
282243647,0.91,0.63,-0.71,0.91,-0.27,1.08
282253687,1.00,0.51,-0.88,0.95,0.07,1.02
282263646,1.00,0.89,-1.00,0.95,0.07,1.02
