timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
2335694515,0.23,-0.19,0.61,1.00,-0.07,-0.32
2335704462,0.21,-0.17,0.57,0.98,-0.07,-0.31
2335714452,0.20,-0.18,0.58,0.98,-0.05,-0.33
2335724449,0.20,-0.20,0.61,0.98,-0.01,-0.34
2335734450,0.23,-0.22,0.60,0.98,0.00,-0.34
2335744450,0.24,-0.20,0.63,0.98,-0.02,-0.35
2335754449,0.25,-0.13,0.60,0.98,-0.01,-0.36
2335764447,0.25,-0.04,0.56,0.98,0.00,-0.35
2335774454,0.24,0.05,0.51,0.97,0.00,-0.33
2335784447,0.25,0.12,0.46,0.98,0.01,-0.33
2335794447,0.27,0.14,0.45,0.99,0.00,-0.32
2335804460,0.31,0.09,0.45,0.99,0.00,-0.32
2335814453,0.37,-0.04,0.50,1.00,0.01,-0.32
2335824446,0.46,-0.18,0.59,0.99,0.00,-0.32
2335834450,0.55,-0.27,0.66,0.99,0.00,-0.32
2335844453,0.59,-0.28,0.68,0.99,0.00,-0.32
2335854454,0.59,-0.18,0.64,0.98,0.01,-0.32
2335864456,0.59,-0.03,0.57,0.99,0.01,-0.31
2335874454,0.59,0.12,0.52,0.98,0.01,-0.31
2335884449,0.63,0.21,0.47,0.98,0.01,-0.32
2335896452,0.68,0.26,0.43,0.99,0.01,-0.32
2335906454,0.74,0.28,0.42,0.99,0.01,-0.32
2335916450,0.79,0.28,0.42,1.00,0.01,-0.33
2335926449,0.86,0.23,0.44,0.98,-0.01,-0.34
2335936542,0.95,0.18,0.46,0.97,-0.04,-0.35
2335946448,1.03,0.14,0.48,0.97,-0.09,-0.34
2335956511,1.09,0.11,0.48,1.00,-0.11,-0.33
2335966481,1.14,0.11,0.47,1.04,-0.09,-0.32
2335976448,1.18,0.12,0.45,1.07,-0.06,-0.30
2335986557,1.22,0.16,0.42,1.07,-0.08,-0.25
2335996446,1.28,0.19,0.39,1.06,-0.10,-0.26
2336006446,1.32,0.22,0.37,1.10,-0.12,-0.28
2336016496,1.38,0.24,0.36,1.12,-0.06,-0.24
2336026447,1.41,0.25,0.34,1.17,0.06,-0.19
2336036539,1.44,0.21,0.35,1.16,0.10,-0.23
2336046448,1.45,0.16,0.34,1.06,0.04,-0.36
2336056445,1.49,0.09,0.33,1.00,-0.03,-0.43
2336066454,1.49,0.01,0.34,0.94,0.02,-0.45
2336076474,1.49,-0.06,0.34,0.90,0.20,-0.39
2336086560,1.49,-0.12,0.34,0.93,0.39,-0.49
2336098460,1.47,-0.18,0.35,1.00,0.38,-0.46
2336108448,1.43,-0.16,0.35,1.00,0.29,-0.43
2336118461,1.40,-0.11,0.34,0.93,0.21,-0.48
2336128450,1.39,-0.06,0.33,0.86,0.08,-0.49
