timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
2157456522,0.70,-0.02,0.68,0.95,0.04,-0.42
2157466450,0.70,0.00,0.66,0.95,0.05,-0.42
2157476446,0.70,0.00,0.67,0.95,0.03,-0.41
2157486526,0.73,-0.04,0.70,0.95,0.04,-0.42
2157496450,0.76,-0.12,0.74,0.95,0.04,-0.42
2157506449,0.78,-0.17,0.77,0.95,0.02,-0.42
2157516453,0.77,-0.17,0.77,0.96,0.03,-0.41
2157526457,0.75,-0.14,0.78,0.96,0.01,-0.42
2157536546,0.74,-0.13,0.79,0.95,0.01,-0.42
2157546449,0.75,-0.12,0.79,0.95,0.03,-0.42
2157556448,0.73,-0.13,0.81,0.95,0.03,-0.43
2157566451,0.74,-0.13,0.82,0.95,0.04,-0.42
2157576469,0.75,-0.14,0.85,0.94,0.04,-0.42
2157586542,0.77,-0.14,0.85,0.94,0.02,-0.42
2157596449,0.75,-0.12,0.84,0.94,0.01,-0.42
2157606448,0.71,-0.12,0.84,0.95,0.03,-0.43
2157616447,0.68,-0.12,0.85,0.94,0.03,-0.42
2157626472,0.68,-0.14,0.88,0.94,0.03,-0.42
2157636542,0.65,-0.16,0.86,0.95,0.04,-0.41
2157646448,0.65,-0.16,0.86,0.95,0.05,-0.41
2157658448,0.56,-0.10,0.79,0.96,0.04,-0.39
2157668451,0.50,-0.05,0.73,0.96,0.03,-0.39
2157678448,0.44,-0.01,0.70,0.96,0.03,-0.39
2157688447,0.38,0.01,0.65,0.95,0.04,-0.40
2157698447,0.32,0.03,0.63,0.95,0.04,-0.40
2157708449,0.28,0.02,0.61,0.95,0.06,-0.40
2157718530,0.25,0.00,0.58,0.95,0.06,-0.41
2157728499,0.25,0.00,0.58,0.95,0.07,-0.41
2157738449,0.24,0.01,0.56,0.95,0.07,-0.40
2157748446,0.21,0.05,0.53,0.95,0.05,-0.41
2157758446,0.20,0.07,0.51,0.94,0.05,-0.39
2157768453,0.20,0.07,0.50,0.95,0.05,-0.39
2157778485,0.21,0.07,0.48,0.96,0.06,-0.39
2157788456,0.24,0.01,0.48,0.95,0.08,-0.41
2157798445,0.26,-0.05,0.50,0.95,0.09,-0.41
2157808450,0.30,-0.10,0.50,0.95,0.08,-0.41
2157818448,0.32,-0.12,0.50,0.95,0.08,-0.40
2157828452,0.34,-0.10,0.50,0.94,0.05,-0.39
2157838499,0.35,-0.05,0.50,0.95,0.03,-0.37
2157848446,0.36,0.02,0.51,0.95,0.01,-0.39
2157860547,0.42,0.09,0.56,0.95,0.02,-0.43
2157870449,0.49,0.11,0.62,0.95,0.02,-0.42
2157880448,0.55,0.04,0.67,0.95,0.07,-0.44
2157890448,0.62,-0.09,0.72,0.94,0.09,-0.44
2157900447,0.65,-0.21,0.75,0.94,0.09,-0.45
2157910534,0.68,-0.24,0.73,0.96,0.09,-0.46
2157920517,0.67,-0.22,0.63,0.98,0.07,-0.46
2157930476,0.68,-0.17,0.52,0.99,0.04,-0.44
2157940454,0.71,-0.14,0.47,0.99,0.01,-0.43
2157950447,0.76,-0.18,0.43,0.98,-0.01,-0.41
2157960535,0.79,-0.26,0.42,0.96,-0.03,-0.42
2157970496,0.79,-0.35,0.43,0.95,-0.03,-0.43
2157980447,0.76,-0.43,0.45,0.96,-0.02,-0.44
2157990451,0.68,-0.48,0.46,0.98,-0.03,-0.44
2158000446,0.61,-0.50,0.50,1.00,-0.05,-0.46
2158010533,0.52,-0.49,0.49,1.03,-0.09,-0.47
2158020465,0.46,-0.45,0.48,1.05,-0.14,-0.50
2158030480,0.41,-0.35,0.43,1.12,-0.24,-0.53
2158040481,0.34,-0.23,0.35,1.25,-0.35,-0.56
2158050450,0.34,-0.14,0.29,1.35,-0.41,-0.51
