timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1838358508,0.80,-0.20,0.59,0.97,0.11,-0.31
1838368449,0.80,-0.20,0.59,0.97,0.11,-0.32
1838378447,0.80,-0.20,0.58,0.97,0.11,-0.32
1838388457,0.79,-0.19,0.56,0.96,0.11,-0.30
1838398451,0.78,-0.18,0.55,0.96,0.09,-0.30
1838408449,0.78,-0.18,0.55,0.96,0.07,-0.31
1838418467,0.78,-0.19,0.54,0.96,0.06,-0.31
1838428449,0.77,-0.18,0.54,0.98,0.07,-0.31
1838438449,0.77,-0.18,0.52,0.98,0.10,-0.29
1838448458,0.76,-0.19,0.52,0.98,0.16,-0.28
1838458450,0.77,-0.24,0.52,0.99,0.20,-0.26
1838468448,0.78,-0.28,0.52,0.98,0.19,-0.27
1838478450,0.78,-0.27,0.52,0.98,0.19,-0.27
1838488449,0.81,-0.25,0.52,0.98,0.18,-0.28
1838498455,0.79,-0.23,0.52,0.98,0.16,-0.28
1838508447,0.77,-0.23,0.54,0.98,0.14,-0.28
1838518464,0.75,-0.23,0.54,0.98,0.13,-0.29
1838528445,0.74,-0.21,0.56,0.98,0.12,-0.29
1838538447,0.72,-0.19,0.55,0.98,0.13,-0.30
1838548453,0.70,-0.17,0.55,0.97,0.12,-0.30
1838560562,0.70,-0.16,0.54,0.96,0.12,-0.30
1838570450,0.68,-0.13,0.54,0.96,0.12,-0.31
1838580448,0.66,-0.11,0.52,0.98,0.12,-0.30
1838590450,0.64,-0.08,0.48,0.98,0.11,-0.30
1838600456,0.64,-0.07,0.46,0.97,0.09,-0.30
1838610539,0.65,-0.09,0.45,0.96,0.11,-0.30
1838620513,0.64,-0.14,0.43,0.99,0.11,-0.30
1838630493,0.62,-0.17,0.40,0.98,0.11,-0.28
1838640449,0.64,-0.20,0.39,0.98,0.08,-0.29
1838650463,0.66,-0.21,0.39,0.98,0.03,-0.29
1838660542,0.64,-0.20,0.36,0.98,0.02,-0.29
1838670490,0.62,-0.17,0.33,1.00,0.01,-0.31
1838680447,0.61,-0.12,0.29,1.02,-0.00,-0.31
1838690455,0.57,-0.08,0.24,1.04,0.00,-0.30
1838700453,0.52,-0.05,0.22,1.07,0.04,-0.28
1838710540,0.48,-0.05,0.21,1.08,0.07,-0.27
1838720448,0.45,-0.10,0.23,1.10,0.10,-0.28
1838730450,0.39,-0.15,0.23,1.10,0.12,-0.30
1838740451,0.35,-0.21,0.24,1.08,0.13,-0.32
1838750476,0.32,-0.25,0.21,1.02,0.16,-0.33
1838762559,0.26,-0.29,0.21,0.94,0.24,-0.35
1838772448,0.22,-0.30,0.19,0.88,0.28,-0.37
1838782446,0.20,-0.27,0.18,0.86,0.30,-0.38
1838792450,0.16,-0.21,0.18,0.83,0.29,-0.39
1838802447,0.14,-0.13,0.15,0.64,0.17,-0.33
1838812540,0.18,-0.04,0.14,0.51,0.24,-0.28
1838822517,0.24,-0.01,0.15,0.51,0.56,-0.34
1838832477,0.34,-0.05,0.15,0.46,0.56,-0.29
1838842456,0.43,-0.13,0.20,0.41,0.45,-0.32
1838852450,0.47,-0.25,0.28,0.42,0.29,-0.32
1838862561,0.43,-0.39,0.37,0.66,0.27,-0.38
1838872448,0.46,-0.49,0.47,1.18,0.30,-0.34
1838882446,0.46,-0.49,0.47,1.71,0.32,-0.29
1838892452,0.54,-0.50,0.52,1.70,0.46,-0.30
1838902459,0.66,-0.50,0.53,1.27,0.48,-0.38
1838912594,0.83,-0.52,0.53,1.04,0.48,-0.52
1838922449,1.01,-0.50,0.56,0.73,0.64,-0.44
1838932445,1.10,-0.38,0.66,0.67,0.70,-0.37
1838942450,1.15,-0.28,0.76,0.60,0.80,-0.22
1838952448,1.20,-0.21,0.80,0.71,0.82,-0.05
1838964482,1.21,-0.15,0.76,0.88,0.73,0.04
1838974480,1.18,-0.09,0.67,0.91,0.63,0.10
1838984448,1.20,-0.20,0.65,0.82,0.56,0.08
1838994449,1.24,-0.35,0.68,0.65,0.54,0.03
1839004452,1.30,-0.49,0.81,0.64,0.63,-0.01
1839014449,1.34,-0.59,1.10,0.76,0.71,-0.00
1839024524,1.58,-0.70,1.42,0.92,0.74,-0.04
1839034480,2.05,-0.83,1.69,0.92,0.74,-0.04
1839044455,2.39,-0.73,1.86,1.01,0.79,-0.05
1839054446,2.37,-0.27,1.64,0.93,0.84,0.02
1839064466,2.59,0.03,1.35,0.59,0.83,0.37
1839074454,3.04,-0.06,1.27,0.82,0.73,0.05
1839084522,3.38,-0.62,1.46,0.66,0.79,0.19
1839094482,3.66,-1.48,1.67,0.89,0.61,-0.07
1839104453,3.77,-2.20,1.88,1.01,0.71,-0.30
1839114458,3.47,-2.39,2.02,1.10,0.75,-0.31
1839124447,3.16,-2.13,1.86,1.12,0.98,-0.29
1839134445,2.94,-1.78,1.69,1.16,1.02,-0.15
1839144451,2.69,-1.34,1.43,1.14,1.05,-0.14
1839154477,2.49,-0.97,1.13,1.11,1.04,-0.04
1839166470,2.34,-0.71,0.80,1.19,1.05,-0.04
1839176449,2.18,-0.50,0.54,1.27,1.14,-0.00
1839186535,2.00,-0.35,0.36,1.41,1.30,-0.10
1839196451,1.61,-0.29,0.26,1.64,1.23,-0.06
1839206449,1.14,-0.37,0.28,2.10,1.05,-0.16
1839216448,0.79,-0.51,0.29,2.72,0.68,-0.16
1839226527,0.46,-0.61,0.34,3.17,-0.14,-0.26
1839236562,0.20,-0.63,0.34,3.53,-1.03,-0.34
1839246441,0.02,-0.54,0.32,3.29,-0.89,-0.50
1839256438,-0.10,-0.30,0.21,2.70,-0.48,-0.87
1839266455,-0.13,-0.01,0.10,2.14,2.91,-0.99
1839276489,-0.12,0.23,0.03,1.38,3.71,-0.39
1839286556,0.02,0.25,-0.01,-0.21,2.15,-0.85
1839296445,0.25,0.09,-0.08,1.05,0.39,-1.10
1839306458,0.41,-0.02,-0.21,0.75,-0.07,-0.61
1839316454,0.45,0.00,-0.34,0.38,0.27,-0.54
1839326442,0.41,0.17,-0.45,0.36,0.14,-0.45
1839336460,0.40,0.28,-0.53,0.50,-0.39,-0.32
1839346442,0.32,0.26,-0.55,0.35,-0.71,-0.02
1839356441,0.09,0.28,-0.52,-0.05,-0.92,0.21
1839368492,-0.13,0.25,-0.41,-0.58,-0.81,0.28
1839378440,-0.33,0.19,-0.31,-0.96,-0.74,0.12
1839388445,-0.39,0.04,-0.23,-0.90,-0.95,-0.07
1839398441,-0.35,-0.09,-0.14,-0.55,-0.96,-0.14
1839408443,-0.21,-0.19,-0.10,-0.27,-0.67,-0.37
1839418446,-0.18,-0.20,-0.18,-0.12,-0.31,-0.58
1839428514,-0.09,-0.18,-0.26,0.02,-0.01,-0.52
1839438482,0.01,-0.07,-0.35,0.20,0.38,-0.30
1839448466,-0.00,0.18,-0.48,0.25,0.71,-0.06
1839458456,-0.09,0.41,-0.57,0.19,0.65,0.04
1839468471,-0.21,0.55,-0.62,0.18,0.11,0.05
1839478480,-0.21,0.55,-0.62,0.25,-0.39,0.09
1839488445,-0.26,0.64,-0.66,0.32,-0.65,0.12
1839498444,-0.31,0.61,-0.63,0.39,-1.03,0.16
1839508446,-0.32,0.50,-0.62,0.21,-0.85,0.24
1839518442,-0.33,0.34,-0.55,0.21,-0.85,0.24
1839528441,-0.35,0.18,-0.47,0.13,-0.54,0.05
1839538441,-0.27,-0.00,-0.40,0.06,-0.62,-0.02
1839548442,-0.23,-0.18,-0.32,0.04,-0.41,-0.00
1839558475,-0.22,-0.23,-0.27,0.12,-0.21,0.00
1839570470,-0.17,-0.18,-0.25,0.11,0.17,-0.12
1839580449,-0.14,-0.09,-0.26,0.09,0.27,-0.12
1839590445,-0.12,0.05,-0.34,0.09,0.27,-0.12
1839600441,-0.09,0.17,-0.36,0.11,0.31,-0.10
1839610463,-0.04,0.24,-0.38,0.23,0.32,-0.16
1839620446,0.02,0.25,-0.37,0.27,0.34,-0.25
1839630516,0.09,0.26,-0.35,0.29,0.35,-0.31
1839640485,0.13,0.27,-0.32,0.36,0.25,-0.27
1839650441,0.13,0.27,-0.27,0.45,0.22,-0.16
1839660455,0.11,0.25,-0.18,0.43,0.26,-0.15
1839670442,0.10,0.21,-0.05,0.42,0.26,-0.20
1839680452,0.11,0.10,0.18,0.38,0.29,-0.32
1839690492,0.15,-0.09,0.45,1.30,4.00,0.30
1839700446,0.13,-0.38,0.74,1.08,4.00,-0.23
1839710469,0.04,-0.68,0.98,3.58,3.35,-1.09
1839720445,-0.09,-0.93,1.14,2.81,-1.93,-3.05
1839730443,-0.22,-1.14,1.28,0.85,-0.15,-0.86
1839740443,-0.16,-1.38,1.39,-0.38,-0.38,-0.58
1839750442,-0.06,-1.41,1.43,-4.00,1.33,0.54
1839760454,0.09,-1.41,1.45,0.42,-0.07,-0.49
1839772483,0.20,-1.39,1.61,4.00,-2.71,-0.82
1839782455,0.04,-1.27,1.79,4.00,1.97,-2.89
1839792450,-0.04,-1.19,1.87,4.00,0.45,1.24
1839802441,0.05,-1.25,1.82,3.58,0.71,-0.77
1839812460,0.06,-1.41,1.74,0.55,1.52,-0.19
1839822442,0.01,-1.59,1.72,-0.17,1.34,0.15
1839832515,-0.00,-1.86,1.77,-0.23,0.99,0.64
