timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1566848659,0.23,-0.50,0.78,0.19,0.33,0.60
1566858589,0.16,-0.34,0.63,0.27,0.34,0.50
1566868695,0.09,-0.21,0.50,0.27,0.34,0.50
1566878591,0.04,-0.10,0.36,0.31,0.46,0.36
1566888591,0.00,-0.04,0.27,0.27,0.57,0.26
1566898589,-0.04,-0.03,0.23,0.24,0.55,0.11
1566908589,-0.16,-0.03,0.21,0.21,0.54,0.04
1566918688,-0.25,-0.05,0.21,0.20,0.46,0.02
1566928592,-0.31,-0.08,0.23,0.07,0.31,0.07
1566938587,-0.35,-0.17,0.26,-0.07,0.15,0.08
1566948588,-0.35,-0.26,0.31,-0.04,-0.06,0.02
1566958591,-0.33,-0.36,0.41,0.04,0.25,0.00
1566968692,-0.27,-0.46,0.50,-0.62,1.18,-0.18
1566978589,-0.26,-0.53,0.54,0.77,-0.62,0.16
1566988590,-0.26,-0.64,0.62,0.34,2.23,-0.42
1566998591,-0.23,-0.77,0.64,2.07,-2.01,-2.27
1567008592,-0.21,-0.96,0.65,4.00,-1.04,-1.69
1567018691,-0.24,-1.32,0.72,2.64,0.41,-1.97
1567028591,-0.24,-1.32,0.72,0.82,-0.96,-0.11
1567038590,-0.33,-1.89,0.84,1.32,-1.17,0.16
1567050594,-0.34,-2.72,0.99,2.32,-0.71,-0.24
1567060592,0.02,-2.82,0.64,2.67,-0.41,-0.01
1567070682,0.29,-2.95,0.36,2.32,-0.25,0.04
1567080591,0.44,-2.98,0.24,1.84,-0.25,-0.09
1567090591,0.61,-2.87,0.21,1.95,-0.08,-0.35
1567100593,0.78,-2.73,0.23,2.23,0.16,-0.64
1567110664,0.78,-2.73,0.23,2.03,0.23,-0.83
1567120733,1.02,-2.57,0.32,1.66,0.07,-0.67
1567130588,1.19,-2.29,0.27,1.36,-0.24,-0.53
1567140593,1.18,-1.90,0.15,1.35,-0.45,-0.55
1567150588,0.97,-1.50,0.00,1.32,-0.55,-0.38
1567160590,0.73,-1.12,-0.09,1.14,-0.65,-0.27
1567170678,0.59,-0.80,-0.14,1.02,-0.67,-0.28
1567180611,0.42,-0.57,-0.01,0.82,-0.69,-0.39
1567190590,0.16,-0.49,0.36,0.80,-0.55,-0.54
1567200598,0.09,-0.36,0.63,0.82,-0.24,-0.49
1567210590,0.26,-0.18,0.74,0.93,-0.02,-0.54
1567220723,0.46,0.05,0.80,1.11,0.43,-0.44
1567230624,0.59,0.39,0.73,0.88,0.79,-0.21
1567240589,0.68,0.95,0.30,0.87,0.73,-0.33
1567252605,0.63,1.47,-0.14,0.63,1.21,-0.16
1567262592,0.36,1.73,-0.43,0.80,0.85,-0.70
1567272592,0.32,1.61,-0.53,0.54,1.03,-0.40
1567282622,0.33,1.33,-0.38,0.46,0.81,-0.43
1567292591,0.31,0.93,-0.19,0.47,0.43,-0.33
1567302591,0.41,0.53,-0.03,0.36,0.28,-0.21
1567312654,0.45,0.31,0.07,0.37,0.20,-0.22
1567322631,0.41,-0.00,0.20,0.38,0.18,-0.18
1567332591,0.49,-0.96,0.23,0.39,0.24,-0.16
1567342589,0.67,-2.30,0.46,0.39,0.24,-0.16
1567352609,0.54,-3.08,0.66,0.43,0.22,-0.18
1567362638,0.31,-2.78,0.64,0.34,0.20,-0.14
1567372593,0.03,-2.13,0.65,0.13,0.32,-0.08
1567382600,-0.23,-1.65,0.48,-0.07,0.45,-0.04
1567392590,-0.22,-1.59,0.62,-0.10,0.55,-0.06
1567402594,-0.10,-1.76,0.80,-0.15,0.72,0.09
1567412595,-0.21,-1.83,0.72,-0.09,0.92,0.20
1567422634,-0.32,-1.79,0.57,0.08,1.09,0.25
1567432587,-0.29,-1.75,0.54,0.32,1.11,0.25
1567442592,-0.30,-1.84,0.71,0.62,0.99,0.15
1567454600,-0.35,-1.93,0.82,0.93,0.90,0.02
1567464590,-0.45,-1.83,0.89,1.31,0.86,-0.12
1567474588,-0.48,-1.53,0.75,1.84,0.92,-0.29
1567484598,-0.50,-1.17,0.59,2.09,1.04,-0.37
1567494686,-0.55,-0.86,0.43,1.70,1.13,-0.14
1567504590,-0.51,-0.67,0.28,1.34,1.05,0.06
1567514661,-0.46,-0.44,0.11,1.07,0.96,-0.05
1567524636,-0.44,-0.20,0.03,0.86,0.92,-0.41
1567534589,-0.42,-0.05,0.02,0.57,0.93,-0.43
1567544667,-0.43,0.03,0.09,0.34,0.62,-0.29
1567554588,-0.43,0.07,0.14,0.35,0.41,-0.14
1567564590,-0.39,-0.02,0.17,0.25,0.13,0.02
1567574642,-0.31,-0.21,0.22,0.15,-0.10,0.27
1567584603,-0.23,-0.55,0.35,0.04,-0.16,0.34
1567594703,-0.09,-1.04,0.46,0.05,0.74,0.98
1567604588,0.10,-1.55,0.50,-0.07,-0.71,0.39
1567614592,0.37,-1.92,0.48,-0.15,-2.55,-0.77
1567624644,0.67,-2.06,0.39,0.91,0.95,-1.38
1567634587,0.67,-2.06,0.39,3.21,-1.10,-1.31
1567644670,0.86,-1.98,0.25,2.79,-0.42,-1.95
1567656589,0.89,-1.88,0.02,1.92,-0.05,-1.52
1567666592,0.92,-2.00,-0.02,0.84,-0.26,-0.54
1567676589,1.16,-2.19,-0.01,1.12,-0.12,0.29
1567686601,1.43,-2.26,0.03,2.31,0.12,-0.38
1567696589,1.46,-2.15,0.05,2.76,-0.24,-0.48
1567706590,1.24,-1.95,0.18,2.62,-0.84,-0.43
1567716665,1.24,-1.95,0.18,2.40,-0.54,-0.41
1567726630,1.10,-1.83,0.29,2.14,-0.22,-0.27
1567736586,1.13,-1.73,0.32,2.11,-0.13,-0.26
1567746582,1.16,-1.57,0.36,2.11,-0.35,-0.42
1567756585,1.06,-1.30,0.38,1.91,-0.65,-0.50
1567766625,0.86,-0.93,0.32,1.66,-0.97,-0.29
1567776586,0.62,-0.60,0.31,1.31,-1.19,-0.16
1567786593,0.42,-0.34,0.36,1.03,-1.25,-0.26
1567796598,0.30,-0.14,0.39,0.86,-1.03,-0.46
1567806583,0.25,0.02,0.36,0.97,-0.46,-0.60
1567816589,0.29,0.23,0.26,0.97,-0.46,-0.60
1567826627,0.41,0.43,0.11,1.12,0.43,-0.63
1567836582,0.43,0.58,-0.02,1.34,0.57,-0.56
1567846584,0.32,0.72,-0.09,1.30,1.00,-0.61
1567858591,0.22,0.77,-0.06,0.02,1.58,-0.16
1567868611,-0.03,0.92,-0.18,0.31,1.58,-0.38
1567878584,0.06,1.01,-0.14,0.31,1.58,-0.38
1567888584,-0.11,1.07,-0.27,0.62,0.68,-0.59
1567898602,0.11,0.69,-0.02,0.63,0.62,-0.42
1567908583,0.25,0.20,0.11,0.45,0.12,-0.34
1567918659,0.32,0.05,0.03,0.09,0.05,-0.07
1567928626,0.37,-0.25,0.17,0.32,0.04,-0.20
1567938583,0.45,-0.79,0.27,0.40,0.24,-0.39
1567948582,0.49,-1.79,0.44,0.05,0.25,0.00
1567958582,0.66,-2.98,0.88,0.12,0.02,-0.22
1567968647,0.60,-3.34,1.32,-0.29,0.59,-0.11
1567978586,0.22,-2.87,1.16,-0.39,0.72,-0.27
1567988588,0.07,-2.58,0.91,-0.86,0.82,0.09
1567998603,0.18,-2.64,0.77,-0.93,0.94,0.06
1568008586,0.18,-2.71,0.88,-1.09,1.23,0.11
1568018614,-0.16,-2.49,0.92,-1.06,1.46,0.29
1568028594,-0.32,-2.21,0.87,-0.73,1.51,0.49
1568038620,-0.29,-1.94,0.82,-0.35,1.40,0.50
1568048582,-0.40,-1.71,0.71,-0.08,1.22,0.34
1568060589,-0.52,-1.68,0.70,0.17,1.12,0.10
1568070602,-0.54,-1.62,0.68,0.37,0.92,-0.09
1568080588,-0.55,-1.38,0.57,0.65,0.59,-0.18
1568090587,-0.66,-1.09,0.47,1.13,0.34,-0.36
1568100603,-0.63,-0.84,0.43,1.61,0.41,-0.49
1568110587,-0.62,-0.57,0.32,1.82,0.73,-0.54
1568120701,-0.67,-0.33,0.26,1.66,0.94,-0.50
1568130627,-0.62,-0.24,0.33,1.03,1.04,-0.05
1568140584,-0.51,-0.20,0.37,0.78,0.81,-0.03
1568150583,-0.37,-0.24,0.36,0.95,0.62,-0.34
1568160587,-0.18,-0.27,0.33,0.64,0.48,-0.20
1568170653,0.02,-0.25,0.34,0.58,0.48,-0.14
1568180584,0.16,-0.24,0.35,-0.22,1.60,-0.44
1568190591,0.27,-0.32,0.46,0.98,0.25,-0.05
