timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
166217710,-0.05,-0.74,0.14,-0.14,-0.07,0.09
166227643,-0.18,-0.62,0.10,0.01,-0.21,0.19
166237641,-0.32,-0.54,0.07,0.38,-0.55,0.17
166247638,-0.44,-0.37,0.07,0.82,-0.45,0.11
166257639,-0.52,-0.25,0.07,0.91,0.11,0.06
166267643,-0.56,-0.12,0.04,0.76,0.52,0.11
166277636,-0.59,-0.09,0.01,0.70,0.83,0.20
166287639,-0.59,-0.09,0.01,0.94,1.98,0.44
166297650,-0.56,-0.12,0.01,1.01,2.82,0.12
166307642,-0.55,-0.20,0.02,1.69,2.95,0.48
166317638,-0.54,-0.27,0.02,0.20,-0.43,-0.11
166327638,-0.59,-0.34,0.02,0.35,-0.97,-1.08
166337636,-0.71,-0.38,0.03,1.50,0.16,-1.12
166347641,-0.67,-0.43,0.00,1.74,-0.21,-0.91
166357637,-0.57,-0.50,0.01,1.74,-0.21,-0.91
166367640,-0.48,-0.66,0.06,1.70,0.13,-0.66
166377640,-0.39,-0.86,0.11,1.57,0.01,-0.09
166387667,-0.30,-1.16,0.12,1.45,0.20,0.01
166397651,-0.13,-1.48,0.08,1.44,0.40,-0.24
166407638,0.01,-1.82,0.07,1.43,0.57,-0.54
166419648,0.18,-2.24,0.09,1.36,0.80,-0.50
166429639,0.41,-2.61,0.19,1.28,0.79,-0.21
166439639,0.88,-2.71,0.21,1.18,0.68,-0.04
166449640,1.67,-2.57,0.25,1.04,0.80,-0.09
166459724,2.01,-2.70,0.41,0.93,0.93,-0.15
166469642,2.09,-2.56,0.36,0.82,1.00,0.01
166479709,2.26,-2.30,0.32,0.75,1.02,0.11
166489687,2.47,-2.22,0.30,0.82,1.04,0.03
166499643,2.57,-2.14,0.30,1.01,1.05,0.00
166509736,2.73,-1.95,0.30,1.15,0.92,0.05
166519636,2.59,-1.41,0.13,1.14,0.79,0.14
166529678,2.32,-1.29,0.14,1.17,0.79,-0.01
166539642,2.11,-1.28,0.17,1.24,0.80,-0.25
166549640,1.83,-1.18,0.12,1.30,0.75,-0.41
166559727,1.59,-0.95,0.13,1.45,0.62,-0.49
166569637,1.42,-0.67,0.12,1.41,0.40,-0.38
166579641,1.22,-0.48,0.09,1.25,0.26,-0.39
166589662,1.04,-0.32,0.01,1.30,0.41,-0.41
166599685,0.92,-0.15,-0.05,1.58,1.32,-0.34
166609743,0.77,0.06,-0.20,1.90,2.97,-0.23
166621640,0.59,0.15,-0.24,2.23,3.27,-0.04
166631641,0.43,0.20,-0.30,1.30,2.04,0.04
166641641,0.34,0.35,-0.34,1.18,0.62,0.29
166651640,0.35,0.56,-0.41,1.03,-0.09,0.87
166661754,0.42,0.72,-0.47,0.92,0.27,1.03
166671640,0.47,0.75,-0.46,0.94,0.36,0.87
166681707,0.44,0.58,-0.32,1.20,0.20,0.54
166691675,0.38,0.47,-0.23,1.50,-0.11,0.17
166701665,0.43,0.43,-0.18,1.46,-0.43,-0.05
166711731,0.54,0.41,-0.16,1.20,-0.41,-0.22
166721641,0.64,0.42,-0.10,1.05,-0.19,-0.20
166731636,0.64,0.39,-0.01,1.06,-0.15,-0.02
166741692,0.62,0.32,-0.02,0.96,-0.41,0.14
166751641,0.65,0.37,-0.04,0.88,-0.45,-0.06
166761713,0.67,0.46,-0.03,1.00,-0.48,-0.22
166771638,0.73,0.47,-0.02,1.16,-0.49,-0.29
166781639,0.80,0.39,0.09,1.44,-0.42,-0.42
166791662,0.93,0.28,0.18,1.61,-0.48,-0.56
166801662,0.93,0.28,0.18,1.59,-0.42,-0.71
166811752,1.08,0.21,0.32,1.59,-0.26,-0.83
166823643,1.55,-0.18,0.72,1.69,0.02,-0.96
166833638,2.00,-0.72,0.94,1.94,0.10,-1.04
166843640,2.44,-1.34,1.09,2.14,0.17,-1.04
166853641,2.79,-1.66,1.07,2.07,0.24,-1.02
166863643,2.98,-1.72,0.99,1.91,0.23,-1.04
166873639,2.98,-1.72,0.99,1.88,0.21,-1.08
166883711,2.88,-1.81,0.95,1.84,0.06,-1.00
166893676,2.57,-1.96,0.94,1.57,-0.05,-0.94
166903671,2.31,-2.03,0.91,1.21,0.01,-0.89
166913651,2.14,-2.02,0.92,1.21,0.01,-0.89
166923639,2.09,-2.10,0.95,1.01,0.06,-0.78
166933682,1.97,-2.13,0.93,0.82,0.04,-0.62
166943639,1.91,-2.28,0.97,0.56,-0.02,-0.44
166953644,1.77,-2.09,0.86,0.43,-0.05,-0.35
166963641,1.70,-2.04,0.74,0.44,-0.12,-0.30
166973639,1.50,-1.89,0.59,0.45,-0.23,-0.27
166983641,1.24,-1.71,0.46,0.46,-0.33,-0.20
166993674,0.99,-1.50,0.31,0.52,-0.32,-0.22
167003646,0.73,-1.30,0.23,0.51,-0.29,-0.23
167013636,0.46,-1.08,0.11,0.59,-0.28,-0.14
167025635,0.18,-0.86,0.02,0.51,-0.28,-0.03
167035728,-0.08,-0.62,-0.08,0.40,-0.37,0.05
167045635,-0.28,-0.43,-0.11,0.21,-0.49,0.11
167055627,-0.41,-0.27,-0.18,0.20,-0.66,0.02
167065637,-0.49,-0.16,-0.18,0.47,-0.68,-0.16
167075631,-0.55,-0.09,-0.21,0.86,-0.29,-0.28
167085755,-0.58,-0.09,-0.24,1.12,0.05,-0.34
167095663,-0.57,-0.13,-0.25,1.25,0.37,-0.36
167105674,-0.51,-0.14,-0.26,1.28,0.53,-0.29
167115635,-0.49,-0.11,-0.26,1.27,0.57,-0.11
167125637,-0.46,-0.15,-0.24,1.35,0.69,-0.02
167135669,-0.35,-0.24,-0.21,1.26,0.75,0.02
167145680,-0.27,-0.21,-0.24,1.11,1.07,-0.02
167155637,-0.36,-0.26,-0.21,0.95,1.20,0.00
167165642,-0.36,-0.43,-0.20,0.96,1.50,0.09
167175629,-0.26,-0.61,-0.11,1.29,4.00,-0.05
167185642,-0.07,-0.73,-0.02,3.55,4.00,0.84
167195639,0.04,-0.76,0.03,3.18,4.00,1.24
167205639,0.06,-0.90,0.04,0.06,-3.59,-1.89
167215633,0.12,-1.13,0.04,1.77,1.04,-0.36
167227640,0.11,-1.30,0.00,1.88,-0.59,0.41
167237634,0.10,-1.47,0.06,1.16,-0.13,-0.17
167247633,0.25,-1.77,0.15,0.73,0.46,-0.17
167257634,0.42,-2.05,0.31,0.96,0.89,-0.09
167267637,0.62,-2.25,0.45,1.43,0.74,0.11
167277632,0.83,-2.33,0.50,1.48,0.78,-0.24
167287692,1.10,-2.41,0.52,0.89,1.06,-0.23
167297631,1.45,-2.46,0.55,0.77,0.90,0.13
167307638,1.88,-2.48,0.54,0.82,0.92,-0.03
167317630,2.25,-2.46,0.57,0.96,1.11,-0.02
167327634,2.49,-2.44,0.64,0.96,1.08,0.04
167337632,2.47,-2.36,0.72,0.95,1.07,-0.10
167347626,2.26,-2.22,0.74,0.94,1.06,-0.14
167357636,2.04,-2.05,0.79,0.93,0.99,-0.08
167367636,2.01,-1.81,0.77,0.94,0.90,-0.15
167377635,2.01,-1.81,0.77,1.03,0.86,-0.26
167387649,2.02,-1.54,0.77,1.10,0.73,-0.32
167397636,1.93,-1.29,0.72,1.10,0.59,-0.45
167407639,1.73,-1.15,0.70,1.10,0.59,-0.45
167417650,1.53,-0.98,0.67,1.39,0.53,-0.42
167429642,1.34,-0.55,0.49,1.81,0.96,-0.19
167439632,1.19,-0.34,0.35,1.81,2.52,-0.85
167449635,1.19,-0.34,0.35,2.29,3.61,-1.01
167459655,1.04,-0.18,0.21,1.86,2.61,-0.62
167469637,0.91,0.08,0.01,1.41,-0.00,0.55
167479633,0.78,0.41,-0.14,1.41,-0.00,0.55
167489707,0.68,0.73,-0.32,1.15,-0.95,0.91
167499664,0.62,1.02,-0.42,0.86,-0.82,1.27
167509666,0.58,1.15,-0.41,0.67,-0.16,1.27
167519676,0.54,1.05,-0.40,0.78,0.32,0.80
167529635,0.50,0.90,-0.39,1.14,-0.04,0.48
167539636,0.47,0.75,-0.38,1.37,-0.64,0.27
167549634,0.55,0.73,-0.45,1.43,-0.55,-0.07
167559654,0.61,0.82,-0.46,1.39,-0.40,-0.41
167569638,0.66,0.84,-0.41,1.46,-0.24,-0.38
167579632,0.77,0.73,-0.34,1.36,-0.17,-0.14
167589637,0.89,0.59,-0.27,1.27,-0.23,-0.18
167599637,1.00,0.53,-0.26,1.35,-0.49,-0.27
167609656,1.16,0.57,-0.28,1.57,-0.78,-0.36
167619652,1.29,0.65,-0.28,1.89,-0.76,-0.54
167631639,1.38,0.67,-0.15,1.96,-0.66,-0.71
167641747,1.47,0.73,0.01,2.12,-0.50,-0.93
167651636,1.63,0.70,0.21,2.29,-0.32,-1.14
167661663,1.83,0.37,0.47,2.35,-0.22,-1.25
167671631,2.03,-0.25,0.72,2.17,-0.27,-1.29
167681634,2.34,-1.18,0.94,1.84,-0.17,-1.27
167691691,2.74,-1.96,1.37,1.59,-0.06,-1.24
167701626,2.88,-2.16,1.40,1.43,-0.02,-1.16
167711667,2.71,-2.34,1.35,1.20,0.08,-1.15
167721663,2.30,-2.33,1.34,1.04,0.20,-1.07
167731658,2.01,-2.22,1.38,0.83,0.30,-0.89
167741631,2.02,-2.38,1.43,0.62,0.26,-0.82
167751628,2.04,-2.51,1.37,0.42,0.23,-0.71
167761636,2.02,-2.61,1.31,0.32,0.04,-0.58
167771618,1.85,-2.53,1.21,0.28,-0.00,-0.51
167781619,1.64,-2.40,1.09,0.25,-0.06,-0.49
167791626,1.40,-2.19,0.95,0.30,-0.20,-0.49
167801624,1.16,-1.89,0.83,0.35,-0.29,-0.46
167811651,0.92,-1.54,0.65,0.34,-0.35,-0.41
167821625,0.63,-1.14,0.42,0.27,-0.30,-0.34
167831618,0.33,-0.85,0.23,0.24,-0.20,-0.32
167841635,0.07,-0.51,0.03,0.19,-0.14,-0.24
167851622,-0.17,-0.20,-0.13,0.20,-0.20,-0.18
167861644,-0.37,-0.01,-0.20,0.19,-0.29,-0.13
167871620,-0.50,0.05,-0.20,0.39,-0.37,-0.16
168205698,2.02,-1.67,0.56,1.23,0.79,-0.27
168215636,1.85,-1.47,0.54,1.49,0.76,-0.41
168225630,1.71,-1.17,0.55,1.72,0.56,-0.39
168235749,1.58,-0.94,0.58,1.69,0.30,-0.24
168245678,1.46,-0.78,0.57,1.64,0.30,-0.48
168255631,1.23,-0.73,0.57,1.88,1.45,-0.67
168265693,0.98,-0.55,0.38,2.29,3.32,-0.41
168275664,0.92,-0.34,0.20,1.91,2.69,0.27
168285747,1.04,-0.02,-0.07,1.21,0.56,0.65
168295636,1.00,0.36,-0.22,0.92,-0.93,0.57
168305752,0.94,0.62,-0.33,0.74,-1.20,1.03
168315635,0.93,0.87,-0.45,0.86,-0.54,1.23
168325631,0.88,0.93,-0.42,0.91,-0.06,0.96
168335672,0.76,0.82,-0.44,0.89,0.04,0.45
168345633,0.74,0.82,-0.54,1.11,-0.27,0.20
168355638,0.76,0.72,-0.46,1.28,-0.39,-0.08
168365632,0.70,0.57,-0.38,1.30,-0.24,-0.32
168375634,0.65,0.46,-0.30,1.23,-0.05,-0.46
168385678,0.64,0.33,-0.02,1.23,-0.05,-0.46
168395633,0.64,0.33,-0.02,1.17,-0.01,-0.34
168407647,1.09,0.10,0.04,1.25,-0.41,-0.20
168417637,1.25,0.07,0.09,1.21,-0.55,-0.34
168427636,1.25,-0.00,0.12,1.34,-0.67,-0.52
168437645,1.30,0.10,0.09,1.61,-0.63,-0.65
168447634,1.32,0.32,0.08,1.80,-0.50,-0.71
168457632,1.32,0.32,0.08,1.80,-0.50,-0.71
168467715,1.25,0.20,0.24,1.81,-0.20,-0.89
168477660,1.29,0.25,0.25,1.76,-0.02,-0.98
168487631,1.39,0.10,0.39,1.77,0.06,-1.02
168497633,1.51,-0.20,0.58,1.93,0.13,-1.20
168507641,1.75,-0.62,0.77,1.82,0.13,-1.21
168517672,1.91,-0.91,0.94,1.50,0.18,-1.20
168527632,1.98,-1.18,1.16,1.33,0.18,-1.31
168537651,2.00,-1.43,1.26,1.29,0.19,-1.28
168547632,1.90,-1.69,1.41,1.16,0.10,-1.16
168557636,1.79,-1.78,1.45,0.90,0.24,-1.04
168567633,1.69,-1.72,1.48,0.66,0.36,-0.98
