timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
2446568521,0.26,-0.15,0.64,0.98,0.00,-0.33
2446578448,0.27,-0.11,0.59,0.99,0.02,-0.32
2446588449,0.28,-0.05,0.54,0.97,0.04,-0.34
2446598467,0.27,-0.01,0.50,0.97,0.04,-0.34
2446608453,0.29,0.02,0.46,0.97,0.04,-0.33
2446618455,0.31,-0.04,0.46,0.98,0.02,-0.32
2446628451,0.33,-0.17,0.50,0.98,-0.01,-0.32
2446638448,0.38,-0.25,0.57,0.99,-0.03,-0.32
2446648452,0.45,-0.30,0.64,0.99,-0.05,-0.31
2446658450,0.48,-0.28,0.65,1.00,-0.01,-0.31
2446668454,0.47,-0.19,0.60,1.00,0.02,-0.30
2446678456,0.46,-0.07,0.54,0.98,0.01,-0.32
2446688450,0.48,0.04,0.47,0.96,0.00,-0.33
2446698469,0.51,0.08,0.43,0.96,-0.01,-0.36
2446708458,0.53,0.07,0.40,0.95,-0.03,-0.36
2446718454,0.55,0.01,0.39,0.96,-0.03,-0.37
2446728451,0.59,-0.07,0.41,0.97,-0.05,-0.37
2446738445,0.61,-0.12,0.45,0.97,-0.07,-0.36
2446748451,0.62,-0.09,0.43,0.99,-0.04,-0.34
2446758452,0.62,-0.07,0.44,1.00,-0.01,-0.32
2446770465,0.64,-0.01,0.42,1.02,0.00,-0.30
2446780445,0.66,0.07,0.40,1.04,0.01,-0.29
2446790451,0.70,0.14,0.38,1.08,0.02,-0.26
2446800447,0.72,0.23,0.34,1.05,0.07,-0.25
2446810546,0.76,0.28,0.33,1.01,0.11,-0.25
2446820448,0.82,0.34,0.31,0.96,0.10,-0.24
2446830520,0.88,0.34,0.30,0.95,0.16,-0.25
2446840486,0.93,0.27,0.27,1.00,0.24,-0.26
2446850450,0.98,0.19,0.26,1.04,0.21,-0.23
2446860542,1.03,0.11,0.25,1.06,0.21,-0.27
2446870450,1.04,0.09,0.21,1.05,0.21,-0.33
2446880446,1.02,0.11,0.17,1.07,0.18,-0.35
2446890451,0.96,0.13,0.12,1.06,0.20,-0.35
2446900492,0.91,0.12,0.11,1.06,0.23,-0.35
2446910561,0.85,0.10,0.07,1.05,0.30,-0.36
2446920448,0.77,0.06,0.04,1.01,0.30,-0.38
2446930450,0.77,0.06,0.04,1.01,0.30,-0.38
2446940449,0.70,0.00,0.02,0.97,0.27,-0.41
2446950454,0.59,-0.05,0.00,0.91,0.27,-0.44
