timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
2299828511,0.55,-0.04,0.54,0.98,0.05,-0.38
2299838447,0.55,0.02,0.54,1.00,0.09,-0.36
2299848447,0.52,0.05,0.52,1.00,0.13,-0.32
2299858446,0.53,0.03,0.52,0.96,0.12,-0.34
2299868447,0.54,-0.01,0.50,0.93,0.18,-0.36
2299878446,0.56,-0.05,0.48,0.93,0.18,-0.36
2299888451,0.60,-0.05,0.46,0.94,0.31,-0.32
2299898446,0.63,-0.04,0.44,0.92,0.40,-0.27
2299908449,0.65,0.00,0.44,0.87,0.44,-0.26
2299918465,0.68,0.07,0.41,0.85,0.41,-0.26
2299928453,0.72,0.12,0.40,0.84,0.34,-0.25
2299938447,0.75,0.16,0.39,0.86,0.28,-0.27
2299948447,0.78,0.17,0.38,0.88,0.16,-0.28
2299958445,0.80,0.18,0.37,0.92,0.10,-0.38
2299968473,0.83,0.16,0.38,1.00,0.12,-0.38
2299978447,0.89,0.18,0.38,1.05,0.09,-0.32
2299988451,0.93,0.18,0.42,1.06,0.11,-0.32
2299998445,0.99,0.14,0.44,1.05,0.04,-0.29
2300008447,1.05,0.11,0.48,1.03,0.00,-0.31
2300018450,1.13,0.08,0.52,1.02,0.02,-0.34
2300030461,1.20,0.05,0.52,1.03,0.07,-0.35
2300040447,1.26,0.04,0.49,1.03,0.10,-0.34
2300050449,1.25,0.10,0.45,1.02,0.11,-0.33
2300060538,1.21,0.11,0.40,1.00,0.05,-0.30
2300070456,1.16,0.09,0.37,0.98,0.02,-0.30
2300080451,1.17,0.00,0.36,1.02,0.12,-0.32
2300090524,1.12,-0.13,0.38,1.04,0.12,-0.28
2300100476,1.11,-0.24,0.40,1.01,0.11,-0.27
2300110550,1.03,-0.32,0.45,1.09,0.13,-0.27
2300120444,0.91,-0.33,0.46,1.20,0.17,-0.27
2300130452,0.80,-0.31,0.45,1.40,0.25,-0.29
2300140509,0.68,-0.26,0.39,1.46,0.25,-0.31
2300150446,0.55,-0.25,0.34,1.11,-0.02,-0.19
2300160544,0.41,-0.27,0.28,0.89,-0.21,-0.12
2300170469,0.26,-0.33,0.22,0.88,-0.17,-0.18
2300180451,0.16,-0.38,0.15,1.09,-0.16,0.07
2300190511,0.08,-0.39,0.10,1.18,-0.07,0.20
2300200446,0.04,-0.37,0.08,1.05,0.24,-0.25
2300210551,0.01,-0.34,0.05,0.75,0.58,-0.68
2300220454,-0.01,-0.32,0.02,0.59,0.91,-0.98
2300232451,0.00,-0.33,-0.00,0.53,1.26,-1.06
2300242448,0.01,-0.35,0.01,0.45,1.34,-0.85
2300252455,0.03,-0.36,0.00,0.29,0.93,-0.75
2300262539,0.05,-0.36,0.01,0.04,0.35,-0.52
2300272455,0.09,-0.36,0.04,-0.13,-0.35,-0.32
2300282447,0.14,-0.36,0.09,-0.13,-1.33,-0.27
2300292520,0.20,-0.36,0.13,0.16,-0.07,0.06
2300302466,0.27,-0.36,0.17,1.37,1.76,-0.18
2300312560,0.37,-0.34,0.20,1.72,0.22,0.39
2300322460,0.48,-0.29,0.21,1.51,-0.48,0.05
2300332472,0.48,-0.29,0.21,1.66,0.16,-0.24
2300342504,0.61,-0.25,0.24,1.78,0.19,-0.54
2300352446,0.80,-0.21,0.29,1.78,0.19,-0.54
2300362524,0.98,-0.11,0.30,1.52,0.59,-0.54
2300372446,1.19,-0.02,0.28,1.16,0.70,-0.48
