timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
250076710,1.09,-1.66,0.70,0.40,-0.15,-0.39
250086749,0.76,-1.78,0.86,0.27,-0.07,-0.32
250096639,0.36,-1.40,0.59,0.39,-0.16,-0.29
250106639,0.01,-0.87,0.24,0.33,-0.30,-0.13
250116641,-0.20,-0.53,-0.07,0.36,-0.36,-0.12
250126638,-0.31,-0.26,-0.08,0.62,-0.36,-0.20
250136710,-0.31,-0.03,-0.14,0.82,-0.28,-0.23
250146639,-0.19,-0.08,-0.16,1.06,-0.03,-0.25
250156645,-0.02,-0.28,-0.13,1.38,0.25,-0.62
250166640,0.16,-0.36,-0.09,1.50,0.64,-0.38
250176638,0.12,-0.41,-0.05,1.50,0.64,-0.38
250186751,-0.14,-0.47,-0.06,1.45,0.93,-0.10
250196640,-0.38,-0.63,0.02,1.25,0.94,0.29
250206637,-0.38,-0.63,0.02,1.14,1.13,0.36
250216649,-0.19,-0.71,0.04,0.66,1.10,0.15
250226636,0.27,-0.68,0.12,1.05,3.62,0.26
250236721,0.38,-0.61,0.18,2.35,4.00,0.12
250246636,0.05,-0.57,0.13,3.33,4.00,1.68
250256647,-0.19,-0.45,-0.01,-0.28,-2.22,-1.14
250266640,-0.03,-0.32,-0.11,0.99,-1.49,-0.86
250278640,0.12,-0.46,-0.05,2.36,-0.12,0.05
250288649,0.24,-0.79,0.00,2.46,-1.12,-0.01
250298637,0.49,-1.06,0.09,2.09,-0.40,-0.25
250308638,0.76,-1.27,0.26,1.52,0.29,0.26
250318642,0.82,-1.42,0.29,0.97,0.87,-0.12
250328639,1.00,-1.50,0.20,0.89,0.80,-0.08
250338722,1.27,-1.54,0.32,0.66,1.02,-0.05
250348672,1.59,-1.70,0.45,0.53,1.25,-0.18
250358651,2.07,-1.96,0.61,0.72,1.01,0.05
250368640,2.75,-1.99,0.71,1.13,0.79,0.12
250378645,3.21,-1.74,0.70,1.23,0.95,-0.08
250388651,3.08,-1.70,0.71,1.05,1.09,-0.13
250398639,2.47,-1.86,0.83,0.94,1.11,-0.18
250408640,2.27,-1.94,0.89,0.98,0.95,-0.15
250418690,2.39,-1.84,0.91,1.00,0.80,-0.13
250428641,2.28,-1.54,0.85,1.05,0.79,-0.21
250438637,2.00,-1.17,0.70,1.07,0.77,-0.28
250448642,1.67,-0.96,0.59,1.16,0.70,-0.40
250458644,1.41,-0.87,0.50,1.33,0.62,-0.55
250468673,1.18,-0.75,0.37,1.47,0.35,-0.59
250480642,0.95,-0.57,0.31,1.49,-0.01,-0.27
250490648,0.80,-0.48,0.25,1.47,-0.31,-0.14
250500639,0.65,-0.37,0.16,1.42,0.16,-0.26
250510727,0.49,-0.27,0.08,1.58,1.84,-0.37
250520640,0.33,-0.22,0.05,1.89,2.90,0.00
250530640,0.35,-0.12,-0.00,1.45,2.62,0.26
250540714,0.45,-0.02,-0.04,1.36,1.11,0.36
250550673,0.48,0.09,0.03,1.33,-0.66,0.95
250560754,0.48,0.07,0.06,1.00,-0.82,1.26
250570637,0.56,0.14,0.02,0.55,-0.19,1.08
250580642,0.57,0.20,0.02,0.62,0.04,0.73
250590721,0.62,0.20,0.01,0.98,-0.09,0.32
250600641,0.59,0.16,0.01,1.13,-0.43,-0.01
250610755,0.60,0.17,0.01,1.28,-0.25,-0.22
250620642,0.59,0.18,0.06,1.20,-0.13,-0.35
250630638,0.57,0.26,-0.07,1.29,-0.36,-0.27
250640641,0.68,0.34,-0.20,1.23,-0.51,-0.11
250650641,0.82,0.27,-0.16,1.21,-0.46,-0.14
250660724,0.86,0.16,-0.08,1.32,-0.55,-0.34
