timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1585431663,0.73,0.02,0.66,-0.21,0.45,-0.10
1585441590,0.74,0.05,0.72,-0.41,0.56,0.09
1585451591,0.71,0.09,0.70,-0.62,0.72,0.27
1585461592,0.68,0.09,0.63,-0.55,0.97,0.25
1585471589,0.66,0.05,0.55,-0.17,1.11,0.13
1585481589,0.61,-0.05,0.54,0.22,1.22,0.01
1585491591,0.58,-0.29,0.46,0.55,1.25,-0.08
1585501589,0.62,-0.70,0.45,0.93,1.22,-0.14
1585511602,0.53,-1.07,0.66,1.11,1.18,-0.19
1585521593,0.35,-1.24,0.93,1.00,1.04,-0.14
1585531591,0.09,-1.36,1.22,0.87,0.96,-0.16
1585541591,-0.22,-1.37,1.50,0.74,0.83,-0.14
1585551588,-0.60,-1.27,1.78,0.53,0.80,0.01
1585561596,-0.82,-1.37,1.97,0.44,0.87,-0.11
1585571594,-0.89,-1.43,2.02,0.48,1.03,-0.24
1585581590,-0.86,-1.41,1.98,0.31,0.79,-0.34
1585591591,-0.67,-1.23,1.76,0.11,0.48,-0.28
1585601589,-0.43,-1.07,1.70,-0.43,1.00,0.02
1585611601,-0.21,-0.89,1.66,0.34,-2.17,0.18
1585621596,-0.02,-0.68,1.59,0.17,-0.28,0.67
1585633597,0.12,-0.48,1.54,1.50,0.50,-0.67
1585643693,0.22,-0.38,1.53,3.59,-1.48,-0.98
1585653592,0.32,-0.47,1.54,3.51,-0.95,-1.54
1585663590,0.48,-0.77,1.57,1.06,-0.16,-0.79
1585673590,0.75,-1.16,1.54,0.92,-0.81,-0.36
1585683591,1.08,-1.46,1.41,2.08,-0.14,-0.70
1585693708,1.20,-1.46,1.26,2.98,0.00,-0.35
1585703626,1.10,-1.27,1.08,3.21,0.42,0.34
1585713600,1.08,-1.18,1.01,2.33,-0.22,0.23
1585723601,1.26,-1.26,0.87,1.95,-0.51,-0.46
1585733593,1.57,-1.33,0.65,2.13,-0.37,-0.57
1585743682,1.77,-1.30,0.37,2.24,-0.08,-0.70
1585753589,1.66,-1.11,0.11,2.17,-0.19,-0.84
1585763639,1.43,-0.83,-0.09,2.17,-0.19,-0.84
1585773589,1.15,-0.57,-0.13,1.71,-0.66,-0.68
1585783593,0.82,-0.42,0.04,1.41,-0.90,-0.50
1585793675,0.53,-0.51,0.39,1.36,-1.03,-0.48
1585803592,0.53,-0.51,0.39,1.19,-1.21,-0.52
1585813631,0.46,-0.62,0.54,1.05,-1.08,-0.46
1585823596,0.55,-0.43,0.34,1.06,-0.60,-0.45
1585835605,0.57,0.31,-0.05,1.22,0.32,-0.50
1585845702,0.46,0.76,-0.22,1.38,0.61,-0.71
1585855590,0.32,1.03,-0.24,1.31,0.99,-0.77
1585865590,0.29,1.28,-0.39,1.04,1.23,-0.63
1585875593,0.31,1.39,-0.36,0.71,1.46,-0.59
1585885590,0.31,1.39,-0.36,0.54,1.48,-0.57
1585895751,0.47,1.25,-0.23,0.42,0.55,-0.24
1585905621,0.52,0.75,-0.09,0.35,0.23,-0.25
1585915606,0.66,-0.07,0.17,0.08,0.46,-0.11
1585925593,0.75,-1.44,0.48,-0.23,0.22,0.13
1585935593,0.73,-2.55,0.73,-0.19,0.10,-0.11
1585945749,0.46,-2.40,0.52,-0.44,0.08,0.04
1585955596,-0.14,-1.70,0.23,-0.78,0.06,0.30
1585965596,-0.59,-1.43,0.27,-0.99,0.11,0.31
1585975596,-0.60,-1.83,0.38,-1.20,0.29,0.40
1585985592,-0.75,-2.61,0.58,-1.11,0.56,0.30
1585995664,-1.13,-3.16,0.77,-0.91,0.80,0.22
1586005589,-1.48,-3.07,0.68,-0.55,0.96,0.05
1586015651,-1.55,-2.60,0.35,-0.27,1.03,0.01
1586025609,-1.55,-2.29,0.24,0.05,1.04,-0.01
1586037599,-1.43,-2.01,0.31,0.41,1.04,-0.15
1586047593,-1.34,-1.68,0.39,0.77,1.06,-0.32
1586057591,-1.30,-1.48,0.41,1.14,1.10,-0.48
1586067590,-1.05,-1.52,0.46,1.54,1.09,-0.58
1586077595,-0.88,-1.48,0.37,1.83,0.91,-0.71
1586087592,-0.64,-1.49,0.48,1.59,0.84,-0.79
1586097664,-0.44,-1.38,0.43,1.21,0.66,-0.43
1586107620,-0.25,-1.25,0.34,0.80,0.64,-0.13
1586117607,-0.07,-1.25,0.38,0.61,0.77,-0.12
1586127600,0.12,-1.28,0.38,0.62,0.71,-0.26
1586137592,0.33,-1.22,0.29,0.59,0.54,-0.06
1586147632,0.55,-1.06,0.16,0.56,0.95,0.28
1586157591,0.80,-0.98,0.03,-0.27,1.38,-0.34
1586167595,1.14,-0.97,-0.08,1.22,-3.82,0.31
1586177593,1.45,-0.98,-0.16,0.43,0.11,-0.49
1586187592,1.63,-0.97,-0.13,1.93,0.47,-1.21
1586197592,1.59,-0.88,-0.05,3.79,-1.96,-1.11
1586207624,1.39,-0.71,-0.02,1.79,-0.95,-1.33
1586217592,1.34,-0.67,-0.00,1.12,-1.07,-0.48
1586227594,1.55,-0.80,0.05,1.66,-0.11,-0.02
1586239595,1.80,-0.91,0.05,2.35,0.07,-0.19
1586249589,1.82,-0.88,-0.04,2.57,-0.08,-0.39
1586259591,1.55,-0.75,-0.04,2.25,-0.58,-0.38
1586269675,1.32,-0.70,0.06,2.02,-0.55,-0.10
1586279593,1.26,-0.82,0.20,2.08,-0.29,-0.18
1586289590,1.22,-1.14,0.48,2.13,-0.23,-0.29
1586299658,1.09,-1.37,0.68,1.91,-0.30,-0.22
1586309614,0.85,-1.29,0.67,1.76,-0.48,-0.24
1586319684,0.64,-1.00,0.52,1.76,-0.48,-0.24
1586329581,0.52,-0.68,0.35,1.68,-0.73,-0.11
1586339612,0.48,-0.39,0.16,1.22,-0.97,-0.04
1586349661,0.47,-0.23,0.06,0.84,-1.19,-0.26
1586359584,0.42,-0.23,0.05,0.76,-1.10,-0.63
1586369611,0.46,-0.42,0.11,0.91,-0.27,-0.77
1586379581,0.50,-0.81,0.16,1.05,0.36,-0.75
1586389589,0.48,-1.40,0.35,0.98,0.58,-0.59
1586399584,0.35,-1.73,0.38,1.07,1.26,-0.80
1586409614,0.16,-1.62,0.38,0.95,1.58,-0.65
1586419606,0.16,-1.62,0.38,0.72,1.91,-0.71
1586429606,0.00,-1.19,0.18,0.62,1.98,-0.75
