timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1696639652,0.55,-0.16,1.07,0.27,0.84,-0.39
1696649590,0.52,-0.14,1.00,0.22,0.80,-0.36
1696659589,0.50,-0.10,0.95,0.13,0.80,-0.18
1696669668,0.55,-0.05,1.03,-0.00,0.70,-0.07
1696679588,0.64,-0.15,1.20,-0.14,0.68,0.00
1696689591,0.79,-0.42,1.27,-0.12,0.66,0.04
1696699589,0.83,-0.67,1.31,-0.03,0.74,0.04
1696709591,0.57,-0.69,1.29,0.12,0.85,0.04
1696719683,0.29,-0.60,1.14,0.32,0.91,-0.02
1696729592,0.06,-0.51,1.02,0.53,0.84,-0.10
1696739591,-0.09,-0.40,0.89,0.70,0.75,-0.13
1696749589,-0.21,-0.35,0.79,0.75,0.69,-0.10
1696759590,-0.32,-0.37,0.73,0.78,0.66,-0.09
1696769671,-0.45,-0.36,0.69,0.76,0.61,-0.11
1696779588,-0.45,-0.36,0.69,0.62,0.48,-0.10
1696789589,-0.58,-0.31,0.66,0.62,0.48,-0.10
1696799588,-0.75,-0.18,0.69,0.54,0.30,-0.05
1696809589,-0.75,-0.01,0.67,0.39,0.40,-0.14
1696819702,-0.66,0.10,0.69,0.36,0.35,-0.13
1696829589,-0.66,0.12,0.77,0.36,0.27,0.02
1696841588,-0.49,-0.59,0.82,1.28,0.70,0.13
1696851589,-0.49,-0.59,0.82,0.64,-0.34,0.54
1696861591,-0.39,-1.33,0.83,0.64,-0.34,0.54
1696871590,-0.21,-2.02,0.84,0.90,-1.29,-0.74
1696881589,-0.01,-2.47,0.93,1.83,-0.72,-0.89
1696891589,0.03,-2.51,0.93,2.13,-0.64,-1.23
1696901669,0.14,-2.38,0.83,2.09,-0.95,-1.19
1696911617,0.35,-2.32,0.77,1.76,-0.46,-0.73
1696921621,0.58,-2.22,0.74,2.39,-0.34,-0.15
1696931590,0.80,-2.05,0.73,2.53,-0.08,-0.01
1696941590,0.84,-1.94,0.69,2.17,-0.11,0.09
1696951594,0.72,-1.91,0.58,1.88,-0.38,-0.21
1696961643,0.78,-2.02,0.62,1.89,-0.49,-0.48
1696971595,1.09,-2.25,0.73,1.87,-0.30,-0.61
1696981588,1.45,-2.42,0.72,1.88,-0.12,-0.70
1696991590,1.67,-2.32,0.54,1.73,-0.05,-0.79
1697001593,1.68,-1.79,0.26,1.46,-0.41,-0.67
1697011593,1.50,-1.02,0.05,1.36,-0.71,-0.41
1697021611,1.20,-0.35,-0.07,1.23,-0.95,-0.19
1697031624,0.95,0.06,0.00,1.15,-1.06,-0.29
1697043700,0.77,0.24,0.18,1.09,-1.04,-0.30
1697053592,0.72,0.38,0.18,1.05,-0.72,-0.22
1697063590,0.64,0.56,0.04,1.04,-0.16,-0.31
1697073591,0.50,0.80,-0.04,0.95,0.57,-0.41
1697083590,0.43,1.01,-0.12,0.95,0.96,-0.42
1697093679,0.37,1.14,-0.17,0.95,1.20,-0.35
1697103656,0.31,1.23,-0.25,0.86,1.23,-0.34
1697113623,0.25,1.21,-0.32,0.76,1.12,-0.40
1697123628,0.26,1.01,-0.27,0.63,0.97,-0.55
