timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
726378365,0.91,-0.41,-0.01,0.76,0.66,0.15
726388291,0.90,-0.43,0.00,0.76,0.66,0.15
726398290,0.92,-0.43,-0.01,0.76,0.65,0.15
726408294,0.92,-0.43,0.00,0.76,0.65,0.16
726418291,0.91,-0.41,0.00,0.76,0.65,0.15
726428300,0.92,-0.43,0.01,0.77,0.65,0.14
726438291,0.91,-0.43,0.01,0.77,0.65,0.14
726448291,0.92,-0.43,0.02,0.76,0.65,0.15
726458291,0.91,-0.43,0.04,0.76,0.65,0.15
726468292,0.93,-0.41,0.04,0.76,0.65,0.14
726478316,0.93,-0.41,0.04,0.76,0.65,0.15
726488291,0.93,-0.41,0.05,0.76,0.66,0.14
726498291,0.93,-0.41,0.04,0.76,0.65,0.14
726508294,0.94,-0.41,0.03,0.77,0.65,0.15
726518290,0.94,-0.41,0.05,0.77,0.64,0.14
726528293,0.94,-0.42,0.05,0.76,0.65,0.15
726538291,0.94,-0.41,0.04,0.76,0.65,0.15
726548292,0.94,-0.43,0.05,0.76,0.66,0.15
726558292,0.93,-0.42,0.06,0.76,0.65,0.15
726568291,0.93,-0.40,0.02,0.77,0.65,0.15
726580322,0.93,-0.43,0.06,0.77,0.65,0.14
726590295,0.93,-0.44,0.06,0.76,0.65,0.14
726600293,0.93,-0.41,0.05,0.77,0.65,0.14
726610290,0.94,-0.42,0.04,0.77,0.65,0.15
726620382,0.94,-0.42,0.05,0.76,0.65,0.15
726630291,0.93,-0.41,0.05,0.76,0.65,0.14
726640353,0.94,-0.41,0.05,0.76,0.65,0.15
726650329,0.94,-0.41,0.04,0.76,0.65,0.14
726660291,0.94,-0.42,0.05,0.76,0.65,0.14
726670377,0.94,-0.41,0.05,0.77,0.65,0.15
726680319,0.95,-0.43,0.05,0.76,0.65,0.14
726690291,0.94,-0.41,0.05,0.76,0.65,0.15
726700344,0.94,-0.42,0.05,0.77,0.65,0.14
726710292,0.93,-0.42,0.05,0.76,0.65,0.15
726720377,0.93,-0.42,0.05,0.76,0.65,0.15
726730292,0.93,-0.41,0.04,0.76,0.64,0.14
726740292,0.93,-0.41,0.05,0.76,0.65,0.14
726750316,0.93,-0.41,0.03,0.76,0.65,0.14
726760289,0.94,-0.42,0.03,0.76,0.65,0.14
726770400,0.93,-0.41,0.03,0.76,0.65,0.14
726782319,0.93,-0.40,0.03,0.76,0.65,0.14
726792289,0.95,-0.37,0.02,0.76,0.65,0.14
726802293,0.93,-0.42,0.05,0.77,0.65,0.14
726812291,0.94,-0.41,0.05,0.77,0.65,0.14
726822371,0.93,-0.43,0.05,0.76,0.65,0.15
726832291,0.95,-0.40,0.02,0.76,0.65,0.15
726842357,0.94,-0.39,0.02,0.76,0.65,0.14
726852322,0.94,-0.39,0.04,0.76,0.65,0.14
726862294,0.93,-0.40,0.03,0.77,0.65,0.15
726872368,0.94,-0.40,0.04,0.77,0.65,0.16
726882312,0.94,-0.40,0.04,0.76,0.65,0.15
726892335,0.95,-0.40,0.04,0.76,0.65,0.15
726902296,0.94,-0.40,0.05,0.76,0.66,0.14
726912294,0.95,-0.40,0.05,0.76,0.66,0.14
726922363,0.95,-0.39,0.05,0.76,0.65,0.14
726932293,0.95,-0.39,0.04,0.77,0.65,0.15
726942292,0.95,-0.39,0.05,0.76,0.65,0.15
726952321,0.95,-0.39,0.05,0.77,0.65,0.14
726962289,0.96,-0.40,0.07,0.76,0.65,0.14
726972379,0.95,-0.40,0.06,0.76,0.65,0.14
726984302,0.93,-0.42,0.06,0.76,0.65,0.15
726994304,0.94,-0.42,0.06,0.76,0.66,0.15
727004291,0.95,-0.40,0.05,0.76,0.65,0.14
727014291,0.94,-0.40,0.05,0.76,0.65,0.15
727024290,0.93,-0.40,0.05,0.76,0.65,0.15
727034292,0.95,-0.39,0.05,0.76,0.65,0.14
727044358,0.95,-0.38,0.03,0.76,0.65,0.15
727054325,0.95,-0.39,0.04,0.76,0.65,0.15
727064292,0.94,-0.38,0.05,0.76,0.66,0.14
727074295,0.94,-0.39,0.05,0.76,0.66,0.15
727084298,0.94,-0.39,0.04,0.76,0.65,0.15
727094304,0.94,-0.39,0.05,0.77,0.65,0.14
727104333,0.94,-0.39,0.05,0.77,0.65,0.15
727114294,0.94,-0.39,0.05,0.76,0.65,0.14
727124295,0.94,-0.39,0.05,0.76,0.65,0.15
727134294,0.95,-0.39,0.05,0.76,0.66,0.15
