timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
695484821,0.79,-0.59,0.13,0.82,0.56,0.11
695494767,0.82,-0.53,0.11,0.84,0.56,0.09
695504751,0.82,-0.53,0.11,0.85,0.54,0.11
695514854,0.82,-0.54,0.10,0.85,0.51,0.12
695524750,0.86,-0.50,0.07,0.86,0.50,0.12
695534750,0.86,-0.49,0.06,0.86,0.51,0.12
695544756,0.86,-0.49,0.05,0.87,0.53,0.12
695554750,0.87,-0.52,0.06,0.84,0.54,0.10
695564834,0.88,-0.46,0.06,0.85,0.56,0.12
695574748,0.87,-0.47,0.04,0.84,0.56,0.11
695584750,0.88,-0.48,0.05,0.84,0.55,0.10
695594760,0.90,-0.51,0.05,0.87,0.53,0.09
695604749,0.89,-0.52,0.05,0.87,0.54,0.08
695614842,0.88,-0.53,0.06,0.84,0.57,0.08
695624750,0.89,-0.53,0.04,0.81,0.61,0.07
695634748,0.88,-0.54,0.04,0.81,0.61,0.07
695644759,0.88,-0.55,0.05,0.81,0.63,0.08
695654750,0.88,-0.54,0.05,0.82,0.60,0.12
695664834,0.88,-0.53,0.05,0.83,0.57,0.17
695674749,0.91,-0.51,0.02,0.83,0.54,0.19
695686749,0.91,-0.49,0.00,0.85,0.52,0.16
695696761,0.91,-0.48,0.00,0.85,0.51,0.13
695706752,0.90,-0.49,-0.01,0.85,0.51,0.13
695716860,0.90,-0.52,-0.02,0.87,0.51,0.10
695726752,0.88,-0.54,-0.02,0.87,0.51,0.09
695736753,0.87,-0.58,-0.00,0.89,0.51,0.09
695746823,0.86,-0.59,-0.00,0.91,0.50,0.08
695756782,0.87,-0.60,-0.02,0.89,0.50,0.10
695766868,0.86,-0.59,-0.04,0.88,0.52,0.11
695776750,0.87,-0.59,-0.05,0.86,0.52,0.12
695786746,0.88,-0.59,-0.06,0.86,0.52,0.12
695796765,0.86,-0.57,-0.07,0.86,0.52,0.13
695806795,0.85,-0.57,-0.07,0.86,0.53,0.13
695816866,0.86,-0.58,-0.08,0.87,0.52,0.14
695826750,0.86,-0.57,-0.09,0.87,0.50,0.17
695836756,0.87,-0.56,-0.09,0.85,0.50,0.17
695846752,0.88,-0.56,-0.11,0.85,0.52,0.16
695856750,0.86,-0.56,-0.09,0.84,0.53,0.14
695866881,0.88,-0.57,-0.10,0.85,0.53,0.14
695876748,0.89,-0.60,-0.09,0.86,0.52,0.15
695888754,0.89,-0.62,-0.09,0.85,0.52,0.15
695898763,0.89,-0.60,-0.09,0.85,0.53,0.14
695908751,0.88,-0.60,-0.11,0.84,0.55,0.14
695918758,0.89,-0.60,-0.11,0.85,0.54,0.15
695928752,0.90,-0.60,-0.11,0.86,0.53,0.18
695938751,0.89,-0.60,-0.10,0.86,0.52,0.16
695948822,0.89,-0.59,-0.09,0.86,0.52,0.16
695958781,0.89,-0.57,-0.09,0.84,0.53,0.17
695968755,0.89,-0.56,-0.09,0.83,0.54,0.17
695978751,0.88,-0.56,-0.09,0.82,0.54,0.17
695988751,0.87,-0.54,-0.09,0.82,0.54,0.17
695998792,0.87,-0.51,-0.10,0.83,0.54,0.17
696008757,0.87,-0.51,-0.10,0.83,0.54,0.17
696018774,0.88,-0.51,-0.09,0.84,0.54,0.18
696028750,0.89,-0.50,-0.09,0.85,0.53,0.17
696038755,0.90,-0.50,-0.09,0.84,0.53,0.16
696048754,0.92,-0.51,-0.07,0.84,0.53,0.16
696058785,0.91,-0.50,-0.07,0.84,0.54,0.16
696068759,0.91,-0.50,-0.09,0.84,0.55,0.16
696078748,0.93,-0.48,-0.08,0.84,0.54,0.18
696090863,0.93,-0.47,-0.09,0.85,0.52,0.18
