timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1764582705,0.89,0.03,0.06,0.91,-0.18,-0.53
1764592653,0.89,-0.02,0.10,0.93,-0.18,-0.50
1764602642,0.93,-0.09,0.13,0.92,-0.14,-0.50
1764612641,0.95,-0.12,0.14,0.93,-0.09,-0.50
1764622641,0.96,-0.12,0.11,0.92,-0.04,-0.51
1764632640,0.96,-0.11,0.07,0.92,0.01,-0.54
1764642646,0.96,-0.08,0.06,0.92,0.01,-0.54
1764652641,0.96,-0.09,0.04,0.94,0.04,-0.56
1764662643,0.99,-0.11,0.04,0.95,0.05,-0.55
1764672637,1.03,-0.13,0.04,0.96,0.06,-0.53
1764682641,1.05,-0.18,0.07,0.97,0.02,-0.51
1764692654,1.06,-0.18,0.11,0.97,-0.01,-0.49
1764702641,1.08,-0.18,0.11,0.97,-0.05,-0.48
1764712644,1.11,-0.15,0.11,0.97,-0.09,-0.45
1764722640,1.16,-0.17,0.09,0.98,-0.12,-0.48
1764732641,1.25,-0.19,0.10,1.00,-0.08,-0.54
1764742657,1.38,-0.22,0.10,1.00,-0.10,-0.52
1764752653,1.46,-0.26,0.13,1.02,-0.05,-0.54
1764762643,1.54,-0.29,0.12,1.04,0.01,-0.57
1764772639,1.63,-0.32,0.12,1.04,0.02,-0.58
1764784737,1.66,-0.32,0.11,1.09,0.07,-0.56
1764794652,1.60,-0.33,0.09,1.17,0.11,-0.51
1764804643,1.48,-0.36,0.11,1.31,0.22,-0.34
1764814638,1.32,-0.33,0.15,1.30,0.31,-0.38
1764824641,1.18,-0.29,0.14,1.25,0.16,-0.48
1764834726,1.06,-0.26,0.17,1.59,0.12,-0.34
1764844709,0.95,-0.25,0.20,1.81,-0.14,-0.39
1764854682,0.89,-0.27,0.20,1.61,-0.34,-0.35
1764864645,0.90,-0.28,0.21,1.51,-0.38,-0.39
1764874637,0.95,-0.31,0.24,1.64,-0.42,-0.59
1764884728,0.97,-0.36,0.27,1.65,-0.36,-0.55
1764894648,0.96,-0.41,0.30,1.54,-0.21,-0.47
1764904638,0.91,-0.41,0.29,1.32,0.02,-0.38
1764914643,0.88,-0.37,0.25,1.11,0.18,-0.28
1764924687,0.86,-0.32,0.23,0.89,0.23,-0.18
1764934742,0.87,-0.30,0.20,0.84,0.36,-0.11
1764944640,0.88,-0.31,0.19,0.87,0.53,0.08
1764954652,0.91,-0.33,0.18,0.89,0.67,0.22
1764964641,0.96,-0.32,0.18,0.86,0.79,0.33
