timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
660348661,0.23,-0.27,0.49,0.91,0.09,-0.43
660358590,0.20,-0.28,0.49,0.96,0.05,-0.36
660368689,0.20,-0.32,0.50,1.00,0.04,-0.40
660378590,0.18,-0.38,0.52,1.01,0.05,-0.41
660388590,0.17,-0.40,0.54,1.08,0.05,-0.42
660398608,0.15,-0.39,0.53,1.11,0.05,-0.39
660408597,0.17,-0.35,0.53,1.11,0.05,-0.40
660418686,0.18,-0.30,0.53,1.11,0.05,-0.40
660428599,0.23,-0.28,0.52,1.09,0.07,-0.39
660438591,0.27,-0.25,0.50,1.04,0.10,-0.41
660448591,0.30,-0.22,0.51,1.01,0.12,-0.44
660458591,0.37,-0.21,0.51,0.98,0.12,-0.45
660468675,0.43,-0.30,0.54,0.98,0.09,-0.44
660478593,0.52,-0.45,0.61,0.98,0.08,-0.44
660488590,0.61,-0.62,0.69,0.99,0.07,-0.41
660498594,0.61,-0.62,0.69,0.97,0.03,-0.37
660508591,0.68,-0.70,0.74,0.95,0.00,-0.35
660518685,0.73,-0.63,0.76,0.93,-0.01,-0.34
660528600,0.70,-0.47,0.70,0.92,-0.03,-0.34
660538592,0.65,-0.30,0.62,0.91,-0.05,-0.34
660550599,0.63,-0.15,0.50,0.93,-0.04,-0.32
660560593,0.66,-0.13,0.45,0.95,0.00,-0.30
660570672,0.67,-0.14,0.41,0.94,0.04,-0.31
660580588,0.67,-0.14,0.41,0.94,0.07,-0.31
660590591,0.69,-0.16,0.38,0.95,0.12,-0.32
660600594,0.71,-0.15,0.35,0.96,0.15,-0.34
660610665,0.75,-0.14,0.32,0.96,0.13,-0.35
660620726,0.80,-0.13,0.30,0.96,0.10,-0.35
660630598,0.85,-0.12,0.28,0.95,0.07,-0.35
660640592,0.91,-0.11,0.27,0.97,0.04,-0.38
660650595,0.98,-0.09,0.27,0.99,0.06,-0.36
660660636,1.05,-0.08,0.28,1.00,0.10,-0.34
660670705,1.14,-0.05,0.25,1.01,0.11,-0.32
660680588,1.22,-0.05,0.25,1.01,0.08,-0.36
660690596,1.34,-0.07,0.23,0.99,0.04,-0.37
660700594,1.50,-0.13,0.21,0.98,-0.02,-0.38
660710608,1.58,-0.17,0.18,0.97,-0.05,-0.40
660720714,1.64,-0.24,0.11,0.96,-0.06,-0.41
660730590,1.66,-0.26,0.09,0.96,-0.03,-0.41
660740589,1.74,-0.44,0.06,0.97,-0.00,-0.39
660752598,1.79,-0.65,0.10,0.98,-0.01,-0.39
660762590,1.76,-0.75,0.10,0.98,-0.01,-0.41
660772591,1.70,-0.82,0.16,0.98,0.00,-0.43
660782591,1.56,-0.84,0.18,0.98,-0.02,-0.43
660792592,1.41,-0.80,0.18,0.95,-0.05,-0.43
660802595,1.31,-0.68,0.13,0.96,-0.10,-0.42
660812665,1.24,-0.54,0.11,1.01,-0.07,-0.45
660822623,1.22,-0.43,0.08,1.05,-0.07,-0.45
660832600,1.23,-0.34,0.05,1.10,-0.07,-0.49
660842590,1.29,-0.33,0.07,1.11,-0.05,-0.52
660852592,1.38,-0.36,0.09,1.04,-0.05,-0.47
660862589,1.39,-0.35,0.11,1.00,-0.05,-0.41
660872586,1.35,-0.32,0.09,0.96,-0.07,-0.35
660882630,1.28,-0.35,0.11,0.99,-0.09,-0.30
660892593,1.26,-0.38,0.15,0.99,-0.09,-0.30
660902609,1.14,-0.36,0.16,1.04,-0.09,-0.27
660912597,1.01,-0.36,0.16,1.14,-0.12,-0.21
660922588,0.88,-0.31,0.12,1.20,-0.09,-0.21
660932625,0.82,-0.27,0.11,1.34,-0.05,-0.17
660942627,0.81,-0.25,0.11,1.40,-0.02,-0.12
660954600,0.80,-0.24,0.09,1.36,0.04,-0.17
660964594,0.79,-0.25,0.10,1.36,0.04,-0.17
660974591,0.78,-0.23,0.09,1.34,0.02,-0.22
660984591,0.79,-0.23,0.07,1.25,0.07,-0.26
660994674,0.80,-0.20,0.06,1.14,0.16,-0.31
661004592,0.82,-0.19,0.06,1.02,0.32,-0.30
661014667,0.89,-0.21,0.07,0.96,0.47,-0.28
661024635,0.95,-0.23,0.08,0.96,0.56,-0.29
661034626,1.00,-0.23,0.11,0.89,0.37,-0.33
661044684,1.03,-0.25,0.12,0.96,0.26,-0.45
661054586,1.05,-0.25,0.16,0.81,0.38,-0.23
661064638,1.04,-0.27,0.20,0.76,0.59,-0.28
661074595,1.04,-0.30,0.23,0.73,0.62,-0.37
661084590,0.99,-0.31,0.25,0.73,0.61,-0.30
661094668,0.93,-0.31,0.26,0.70,0.64,-0.25
661104592,0.89,-0.32,0.27,0.63,0.65,-0.20
661114591,0.89,-0.32,0.27,0.61,0.61,-0.16
661124592,0.85,-0.32,0.27,0.61,0.57,-0.08
661134590,0.80,-0.35,0.29,0.62,0.52,-0.00
661144705,0.76,-0.39,0.29,0.62,0.44,0.03
661156629,0.70,-0.46,0.30,0.65,0.37,0.06
661166738,0.72,-0.46,0.29,0.65,0.34,0.09
661176606,0.75,-0.44,0.25,0.63,0.34,0.12
661186582,0.75,-0.44,0.25,0.64,0.33,0.11
661196589,0.74,-0.41,0.24,0.63,0.35,0.11
661206584,0.76,-0.37,0.24,0.63,0.40,0.08
661216664,0.81,-0.32,0.24,0.61,0.45,0.04
661226620,0.85,-0.29,0.24,0.58,0.47,0.00
661236585,0.87,-0.28,0.21,0.55,0.47,-0.05
661246606,0.89,-0.26,0.20,0.54,0.48,-0.07
661256585,0.89,-0.26,0.17,0.56,0.51,-0.08
661266632,0.93,-0.28,0.18,0.59,0.54,-0.08
661276585,0.92,-0.28,0.19,0.63,0.55,-0.09
661286585,0.93,-0.29,0.18,0.65,0.55,-0.09
661296607,0.92,-0.31,0.20,0.68,0.53,-0.09
661306592,0.88,-0.31,0.22,0.72,0.50,-0.11
661316616,0.86,-0.32,0.22,0.75,0.46,-0.13
661326584,0.84,-0.33,0.23,0.79,0.45,-0.14
661336588,0.84,-0.34,0.22,0.86,0.43,-0.17
661346601,0.85,-0.34,0.23,0.92,0.41,-0.24
661358585,0.86,-0.34,0.22,0.99,0.37,-0.28
661368611,0.86,-0.35,0.21,1.07,0.33,-0.32
661378586,0.90,-0.34,0.19,1.16,0.52,-0.28
661388583,0.93,-0.32,0.17,1.01,0.22,-0.49
661398587,0.96,-0.29,0.16,1.16,-0.09,-0.78
661408584,0.97,-0.29,0.15,1.28,-0.17,-0.86
661418658,1.00,-0.29,0.14,1.43,-0.50,-0.88
661428611,1.07,-0.34,0.15,2.34,-1.12,-0.27
661438587,1.13,-0.33,0.14,2.34,-1.12,-0.27
661448598,1.23,-0.32,0.12,2.27,-0.96,0.34
661458580,1.34,-0.32,0.11,1.57,0.05,-0.02
661468636,1.46,-0.33,0.13,1.07,0.36,-0.42
661478584,1.48,-0.33,0.17,0.86,0.32,-0.15
661488585,1.36,-0.31,0.18,1.02,0.43,0.13
