timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
896378667,0.19,-0.10,0.44,1.24,-0.74,-0.33
896388590,0.20,-0.10,0.46,1.23,-0.23,-0.42
896398592,0.24,-0.12,0.46,1.19,0.02,-0.32
896408589,0.29,-0.16,0.47,0.92,0.05,0.01
896418675,0.32,-0.20,0.47,1.06,0.21,0.15
896428590,0.35,-0.23,0.45,1.07,0.35,0.07
896438595,0.37,-0.26,0.41,0.87,0.49,-0.25
896448589,0.41,-0.27,0.38,0.82,0.35,-0.51
896458603,0.43,-0.25,0.36,0.87,0.13,-0.57
896468689,0.43,-0.23,0.35,0.82,0.14,-0.55
896478593,0.47,-0.23,0.33,0.87,0.11,-0.51
896488589,0.51,-0.24,0.36,0.96,-0.10,-0.41
896498591,0.54,-0.28,0.36,0.96,-0.25,-0.27
896508592,0.58,-0.36,0.39,0.91,-0.27,-0.24
896518678,0.63,-0.45,0.40,0.89,-0.27,-0.25
896528594,0.68,-0.50,0.39,0.91,-0.32,-0.19
896538588,0.72,-0.50,0.38,0.96,-0.32,-0.15
896548593,0.72,-0.45,0.34,1.05,-0.26,-0.20
896558591,0.70,-0.36,0.30,1.13,-0.15,-0.30
896568673,0.73,-0.30,0.27,1.16,-0.02,-0.42
896580592,0.80,-0.30,0.25,1.11,0.07,-0.45
896590589,0.91,-0.29,0.25,1.02,0.10,-0.45
896600593,1.01,-0.30,0.29,0.97,0.07,-0.50
896610592,1.15,-0.34,0.28,0.97,0.07,-0.52
896620677,1.32,-0.38,0.29,1.02,0.07,-0.52
896630591,1.44,-0.37,0.29,1.01,-0.02,-0.51
896640658,1.49,-0.33,0.30,0.98,-0.11,-0.51
896650622,1.52,-0.34,0.28,0.94,-0.17,-0.51
896660606,1.59,-0.37,0.25,0.93,-0.21,-0.52
896670671,1.58,-0.41,0.25,0.91,-0.24,-0.51
896680589,1.59,-0.43,0.21,0.89,-0.23,-0.49
896690587,1.60,-0.48,0.19,0.91,-0.21,-0.46
896700635,1.59,-0.53,0.16,0.93,-0.17,-0.41
896710591,1.57,-0.56,0.13,0.95,-0.14,-0.38
896720700,1.52,-0.59,0.12,0.95,-0.11,-0.34
896730591,1.46,-0.59,0.11,0.93,-0.07,-0.34
896740591,1.37,-0.60,0.12,0.94,-0.03,-0.32
896750591,1.31,-0.61,0.14,0.95,0.00,-0.30
896760631,1.24,-0.63,0.13,0.95,0.00,-0.30
896770702,1.19,-0.62,0.13,0.98,0.02,-0.33
896782595,1.17,-0.61,0.12,0.99,0.07,-0.33
896792590,1.15,-0.59,0.13,0.97,0.05,-0.34
896802593,1.15,-0.56,0.12,0.96,0.02,-0.33
896812593,1.19,-0.50,0.11,0.96,-0.00,-0.34
896822655,1.21,-0.46,0.12,0.97,-0.04,-0.33
896832591,1.20,-0.39,0.12,0.97,-0.04,-0.33
896842663,1.18,-0.36,0.13,0.96,-0.09,-0.33
896852625,1.16,-0.36,0.14,0.96,-0.09,-0.34
896862610,1.13,-0.37,0.15,0.95,-0.09,-0.36
896872590,1.11,-0.40,0.14,0.95,-0.10,-0.39
896882593,1.05,-0.40,0.12,0.94,-0.11,-0.39
896892639,1.02,-0.42,0.12,0.95,-0.12,-0.40
896902590,1.02,-0.42,0.12,0.96,-0.12,-0.40
896912594,1.02,-0.45,0.12,0.97,-0.12,-0.43
896922595,1.00,-0.46,0.12,0.96,-0.11,-0.45
896932595,1.01,-0.44,0.11,0.96,-0.11,-0.44
896942595,1.01,-0.40,0.11,0.95,-0.09,-0.43
896952625,1.03,-0.36,0.07,0.96,-0.07,-0.43
896962595,1.06,-0.35,0.04,0.97,-0.05,-0.42
896972605,1.10,-0.33,0.02,0.98,-0.05,-0.41
896984594,1.12,-0.31,0.00,1.00,-0.04,-0.41
896994687,1.15,-0.30,0.00,1.00,-0.06,-0.40
897004590,1.15,-0.29,-0.01,0.99,-0.09,-0.40
897014589,1.14,-0.29,0.01,0.98,-0.11,-0.41
897024593,1.12,-0.28,0.00,0.99,-0.15,-0.44
897034591,1.14,-0.26,0.02,0.99,-0.20,-0.46
897044709,1.16,-0.23,0.00,1.05,-0.20,-0.51
897054624,1.23,-0.22,-0.04,1.07,-0.19,-0.52
897064594,1.30,-0.21,-0.05,1.05,-0.17,-0.48
897074607,1.34,-0.21,-0.04,0.98,-0.13,-0.41
897084594,1.30,-0.20,0.00,0.95,-0.16,-0.40
897094706,1.21,-0.21,0.03,0.99,-0.18,-0.37
897104591,1.06,-0.20,0.05,1.05,-0.21,-0.32
897114589,0.94,-0.19,0.07,1.12,-0.29,-0.32
897124591,0.85,-0.18,0.07,1.15,-0.35,-0.32
897134591,0.79,-0.22,0.07,1.20,-0.33,-0.26
897144681,0.74,-0.26,0.12,1.14,-0.14,-0.19
897154594,0.69,-0.30,0.13,1.21,-0.08,-0.16
897164621,0.66,-0.34,0.15,1.29,0.22,-0.18
897174621,0.68,-0.36,0.18,1.24,0.49,-0.43
897186596,0.73,-0.37,0.18,1.15,0.41,-0.48
897196594,0.84,-0.36,0.16,1.24,0.23,-0.38
897206591,0.95,-0.33,0.16,1.17,0.29,-0.27
897216588,1.07,-0.30,0.13,1.02,0.41,-0.27
897226590,1.21,-0.28,0.12,0.91,0.45,-0.35
897236585,1.27,-0.25,0.16,0.93,0.46,-0.37
897246672,1.22,-0.22,0.19,0.93,0.42,-0.32
897256610,1.35,-0.20,0.16,0.92,0.39,-0.30
897266584,1.30,-0.17,0.18,0.85,0.31,-0.29
897276601,1.18,-0.12,0.18,0.80,0.25,-0.25
897286588,1.06,-0.06,0.17,0.77,0.25,-0.18
897296624,0.98,0.01,0.15,0.77,0.25,-0.18
897306630,0.93,0.05,0.12,0.72,0.25,-0.11
897316584,0.88,0.09,0.09,0.68,0.25,-0.07
897326586,0.82,0.09,0.09,0.66,0.23,-0.05
897336591,0.75,0.09,0.10,0.64,0.22,-0.04
897346596,0.73,0.09,0.11,0.61,0.18,-0.03
897356619,0.70,0.07,0.10,0.62,0.15,-0.04
897366586,0.71,0.03,0.11,0.64,0.17,-0.03
897376601,0.73,-0.01,0.11,0.65,0.23,-0.04
897388587,0.74,-0.05,0.11,0.67,0.27,-0.04
897398587,0.77,-0.11,0.13,0.68,0.30,-0.05
897408584,0.79,-0.15,0.14,0.71,0.34,-0.07
897418607,0.80,-0.16,0.16,0.74,0.39,-0.09
897428604,0.82,-0.17,0.17,0.76,0.42,-0.11
897438585,0.85,-0.18,0.19,0.75,0.45,-0.12
897448663,0.86,-0.17,0.22,0.75,0.44,-0.14
897458612,0.88,-0.16,0.23,0.75,0.44,-0.15
897468614,0.89,-0.16,0.25,0.75,0.44,-0.17
897478599,0.89,-0.16,0.25,0.77,0.42,-0.19
897488592,0.89,-0.16,0.27,0.78,0.38,-0.20
897498588,0.88,-0.16,0.28,0.79,0.34,-0.22
897508627,0.88,-0.16,0.28,0.80,0.33,-0.23
897518620,0.88,-0.17,0.30,0.82,0.34,-0.24
897528585,0.87,-0.15,0.32,0.84,0.36,-0.26
897538593,0.86,-0.16,0.34,0.86,0.36,-0.30
897548606,0.86,-0.14,0.33,0.90,0.38,-0.34
897558616,0.84,-0.14,0.33,0.92,0.40,-0.35
897568615,0.85,-0.15,0.31,0.92,0.41,-0.37
897578591,0.85,-0.14,0.29,0.94,0.39,-0.40
897590594,0.86,-0.14,0.26,0.98,0.31,-0.36
897600588,0.88,-0.12,0.24,1.00,0.22,-0.33
897610581,0.89,-0.11,0.23,0.89,0.29,-0.41
897620600,0.91,-0.08,0.20,1.17,0.13,-0.58
897630580,0.93,-0.07,0.17,1.62,0.27,-0.25
897640583,0.96,-0.06,0.18,1.84,-0.64,-0.32
897650662,1.02,-0.05,0.16,1.70,-0.66,0.14
897660614,1.09,-0.05,0.15,1.52,-0.03,-0.15
897670602,1.18,-0.07,0.16,1.46,0.26,-0.13
897680581,1.25,-0.10,0.17,1.19,0.21,0.02
897690591,1.27,-0.14,0.18,1.04,0.16,-0.15
897700657,1.25,-0.18,0.21,0.87,0.12,-0.23
897710586,1.13,-0.22,0.23,0.76,0.05,-0.29
897720608,1.00,-0.24,0.22,0.69,0.02,-0.26
897730582,0.87,-0.26,0.19,0.69,0.03,-0.27
897740587,0.75,-0.25,0.15,0.79,-0.06,-0.33
897750592,0.70,-0.27,0.11,0.87,-0.12,-0.38
897760613,0.69,-0.25,0.10,0.96,-0.07,-0.42
897770602,0.70,-0.23,0.07,0.96,-0.07,-0.42
897780582,0.72,-0.21,0.05,1.04,0.02,-0.44
897792616,0.80,-0.21,0.02,1.03,0.13,-0.36
897802584,0.90,-0.25,0.02,1.05,0.20,-0.36
897812584,1.02,-0.30,0.05,1.10,0.21,-0.35
897822640,1.14,-0.36,0.04,1.11,0.20,-0.34
897832582,1.25,-0.41,0.07,1.11,0.20,-0.34
897842584,1.36,-0.44,0.07,1.14,0.12,-0.37
897852666,1.42,-0.46,0.05,1.11,0.02,-0.36
897862617,1.45,-0.46,0.02,1.03,-0.04,-0.42
897872589,1.46,-0.48,0.03,0.96,-0.10,-0.47
897882583,1.42,-0.45,0.01,0.90,-0.17,-0.48
897892608,1.33,-0.40,-0.02,0.93,-0.18,-0.52
897902590,1.25,-0.34,-0.04,0.86,-0.19,-0.53
897912635,1.16,-0.29,-0.04,0.84,-0.23,-0.57
897922585,1.09,-0.26,-0.04,0.85,-0.25,-0.56
897932582,1.02,-0.23,-0.02,0.90,-0.26,-0.52
897942589,0.97,-0.16,-0.03,0.99,-0.22,-0.45
897952592,0.95,-0.12,-0.03,1.03,-0.14,-0.38
897962585,0.92,-0.11,-0.02,1.00,-0.12,-0.34
897972622,0.93,-0.16,-0.02,0.96,-0.07,-0.31
897982582,0.93,-0.25,-0.02,0.93,-0.04,-0.32
897994621,0.96,-0.37,0.00,1.02,-0.02,-0.35
898004587,0.95,-0.45,0.01,0.88,0.02,-0.29
898014585,0.90,-0.46,0.03,1.05,0.00,-0.50
898024587,0.95,-0.59,0.04,0.94,0.01,-0.33
898034584,0.94,-0.57,0.13,0.81,0.04,-0.21
898044602,0.88,-0.49,0.05,1.05,-0.02,-0.48
898054669,0.93,-0.55,0.02,0.88,-0.02,-0.24
898064611,0.96,-0.69,0.17,1.03,-0.05,-0.39
898074585,0.96,-0.61,0.14,0.97,-0.02,-0.29
898084581,0.99,-0.41,0.03,0.99,-0.02,-0.28
898094623,1.01,-0.28,0.01,1.01,-0.02,-0.32
898104635,0.99,-0.22,-0.03,1.01,0.00,-0.39
898114586,0.99,-0.22,-0.03,0.96,-0.01,-0.34
898124583,1.02,-0.27,0.00,0.95,-0.02,-0.34
898134586,1.04,-0.33,0.03,0.98,0.00,-0.39
898144593,1.10,-0.33,0.02,0.97,-0.00,-0.40
898154588,1.13,-0.29,0.02,0.95,-0.01,-0.40
898164623,1.09,-0.23,0.00,0.96,-0.06,-0.39
898174583,1.08,-0.16,-0.04,0.97,-0.11,-0.38
898184584,1.09,-0.14,-0.04,1.02,-0.13,-0.43
898196613,1.12,-0.16,-0.02,1.03,-0.14,-0.44
898206589,1.15,-0.16,-0.02,1.05,-0.14,-0.48
898216586,1.20,-0.17,-0.02,1.04,-0.16,-0.48
898226587,1.26,-0.17,-0.02,1.03,-0.14,-0.50
898236587,1.31,-0.19,-0.03,1.09,-0.14,-0.52
898246585,1.34,-0.24,-0.00,1.14,-0.16,-0.51
898256669,1.34,-0.29,0.03,1.17,-0.20,-0.49
898266617,1.32,-0.35,0.06,1.18,-0.27,-0.48
898276587,1.28,-0.35,0.07,1.16,-0.23,-0.34
898286586,1.20,-0.33,0.07,1.14,-0.20,-0.18
898296608,1.05,-0.31,0.07,1.14,-0.16,-0.13
898306585,0.92,-0.30,0.11,1.14,-0.16,-0.13
898316584,0.79,-0.28,0.11,1.17,-0.16,-0.16
898326590,0.71,-0.30,0.12,1.23,-0.05,-0.28
898336586,0.69,-0.32,0.17,1.27,0.23,-0.29
898346635,0.72,-0.35,0.21,1.21,0.36,-0.30
898356585,0.79,-0.36,0.23,1.15,0.33,-0.21
898366582,0.89,-0.42,0.25,1.07,0.38,-0.20
898376587,1.00,-0.46,0.27,1.09,0.23,-0.32
898386587,1.10,-0.46,0.25,1.01,0.14,-0.29
898398625,1.30,-0.55,0.27,0.86,0.28,-0.18
898408617,1.47,-0.75,0.48,0.77,0.34,-0.20
898418692,1.46,-0.79,0.62,0.77,0.36,-0.28
898428584,1.35,-0.52,0.50,0.81,0.37,-0.31
898438583,1.15,-0.13,0.39,0.83,0.38,-0.28
898448584,1.02,0.18,0.30,0.85,0.40,-0.24
898458656,0.96,0.44,0.17,0.82,0.41,-0.18
898468622,0.88,0.60,0.11,0.84,0.39,-0.15
898478586,0.83,0.63,0.07,0.80,0.34,-0.10
898488583,0.80,0.55,0.05,0.81,0.22,-0.08
898498600,0.79,0.41,0.06,0.80,0.15,-0.05
898508606,0.77,0.23,0.06,0.76,0.12,-0.02
898518634,0.77,0.08,0.07,0.73,0.11,0.00
898528586,0.75,-0.09,0.15,0.72,0.12,0.01
898538587,0.74,-0.26,0.23,0.73,0.16,0.02
898548585,0.74,-0.42,0.26,0.75,0.19,0.03
898558590,0.73,-0.49,0.30,0.75,0.23,0.04
898568602,0.71,-0.48,0.32,0.76,0.24,0.02
898578617,0.70,-0.43,0.32,0.79,0.27,0.00
898588585,0.71,-0.39,0.32,0.79,0.35,-0.01
898600592,0.71,-0.36,0.30,0.80,0.40,-0.05
898610602,0.73,-0.30,0.29,0.79,0.41,-0.08
898620604,0.72,-0.22,0.25,0.76,0.42,-0.11
898630587,0.71,-0.12,0.25,0.75,0.44,-0.15
898640582,0.71,-0.07,0.25,0.75,0.46,-0.18
898650588,0.72,-0.04,0.25,0.75,0.47,-0.21
898660664,0.73,-0.02,0.28,0.75,0.48,-0.22
898670638,0.74,-0.01,0.28,0.75,0.48,-0.24
898680582,0.76,-0.03,0.31,0.78,0.49,-0.25
898690580,0.79,-0.07,0.32,0.79,0.49,-0.26
898700590,0.83,-0.14,0.35,0.82,0.49,-0.28
898710603,0.88,-0.21,0.35,0.84,0.46,-0.29
898720655,0.92,-0.25,0.36,0.85,0.41,-0.31
898730584,0.92,-0.25,0.36,0.88,0.34,-0.32
898740582,0.96,-0.31,0.38,0.91,0.30,-0.32
898750586,0.98,-0.38,0.39,0.97,0.29,-0.36
898760585,0.98,-0.39,0.41,1.00,0.32,-0.37
898770681,0.97,-0.36,0.38,0.64,0.66,-0.61
898780590,0.94,-0.33,0.35,0.64,0.66,-0.61
898790618,0.92,-0.29,0.32,1.38,-0.27,-0.40
898802586,0.91,-0.31,0.31,1.25,-0.12,-0.50
898812609,0.91,-0.35,0.31,1.24,-0.45,-0.50
898822652,0.90,-0.35,0.30,1.37,-0.87,-0.50
898832579,0.91,-0.33,0.29,1.73,-0.83,-0.38
898842582,0.92,-0.33,0.27,1.73,-0.83,-0.38
898852585,0.95,-0.32,0.29,1.68,-0.12,-0.06
898862661,1.02,-0.32,0.27,1.44,0.50,-0.04
898872622,1.09,-0.35,0.27,1.42,0.25,0.00
898882582,1.15,-0.36,0.26,1.02,0.18,0.02
898892588,1.14,-0.40,0.26,0.76,0.18,-0.17
898902589,1.09,-0.42,0.25,0.76,0.06,-0.36
898912668,1.01,-0.45,0.21,0.68,-0.10,-0.23
898922592,0.93,-0.46,0.17,0.77,-0.22,-0.28
898932582,0.86,-0.46,0.13,0.82,-0.26,-0.30
898942583,0.80,-0.46,0.08,0.87,-0.25,-0.33
898952587,0.75,-0.44,0.04,0.92,-0.18,-0.39
898962589,0.73,-0.40,0.01,0.98,-0.05,-0.44
898972599,0.75,-0.42,0.00,1.05,0.00,-0.48
898982597,0.83,-0.47,0.00,1.08,0.04,-0.46
898992585,0.89,-0.56,0.00,1.07,0.14,-0.42
899004590,0.98,-0.62,0.01,1.08,0.23,-0.40
899014603,1.05,-0.68,0.04,1.07,0.25,-0.37
899024589,1.12,-0.71,0.04,1.08,0.15,-0.37
899034591,1.16,-0.77,0.02,1.06,-0.03,-0.33
899044593,1.18,-0.80,0.01,1.04,-0.14,-0.35
899054585,1.19,-0.80,-0.03,0.99,-0.19,-0.41
899064669,1.18,-0.75,-0.09,0.94,-0.24,-0.46
899074616,1.16,-0.68,-0.12,0.91,-0.25,-0.51
899084582,1.10,-0.61,-0.13,0.88,-0.24,-0.55
899094593,1.04,-0.54,-0.14,0.89,-0.20,-0.59
899104583,0.99,-0.49,-0.12,0.90,-0.18,-0.61
899114602,0.93,-0.43,-0.09,0.94,-0.12,-0.60
899124641,0.92,-0.40,-0.07,1.02,-0.14,-0.56
899134581,0.86,-0.38,-0.07,0.85,-0.14,-0.36
899144591,0.85,-0.46,-0.04,0.98,-0.08,-0.44
899154590,0.87,-0.46,-0.03,0.99,-0.04,-0.38
899164589,0.84,-0.43,-0.07,0.95,-0.00,-0.28
899174618,0.84,-0.52,-0.09,0.97,0.01,-0.30
899184610,0.83,-0.68,0.02,0.94,0.02,-0.30
899194610,0.84,-0.67,0.05,0.95,0.03,-0.32
899206590,0.81,-0.55,0.00,0.93,0.04,-0.31
899216589,0.78,-0.44,-0.04,0.97,0.02,-0.37
899226602,0.80,-0.42,-0.05,0.96,0.04,-0.35
899236588,0.83,-0.47,-0.01,0.96,0.04,-0.36
899246582,0.86,-0.50,0.02,0.96,0.01,-0.34
899256583,0.90,-0.51,0.00,0.97,-0.01,-0.35
899266658,0.96,-0.50,0.00,0.97,-0.01,-0.35
899276613,0.98,-0.49,0.01,0.97,-0.01,-0.36
899286587,1.01,-0.50,0.02,0.98,0.00,-0.36
899296601,1.06,-0.50,0.02,0.98,0.00,-0.38
899306603,1.09,-0.48,0.02,0.96,-0.01,-0.39
899316628,1.11,-0.44,0.01,0.96,-0.01,-0.39
899326599,1.11,-0.40,-0.01,0.95,-0.06,-0.40
899336586,1.11,-0.40,-0.01,0.94,-0.10,-0.41
899346582,1.12,-0.35,-0.04,0.96,-0.12,-0.41
899356588,1.14,-0.30,-0.06,0.95,-0.12,-0.41
899366627,1.16,-0.24,-0.08,0.96,-0.11,-0.41
