timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1436278706,0.96,-0.27,0.29,0.61,0.41,0.00
1436288645,1.02,-0.32,0.33,0.61,0.60,0.02
1436298640,1.02,-0.32,0.33,0.53,0.65,0.10
1436308638,1.12,-0.34,0.35,0.44,0.77,0.23
1436318646,1.16,-0.25,0.33,0.42,0.86,0.40
1436328637,1.14,-0.16,0.29,0.41,1.01,0.53
1436338640,1.18,-0.10,0.29,0.36,1.27,0.45
1436348638,1.23,-0.09,0.33,0.26,1.12,0.21
1436358655,1.23,-0.14,0.32,0.29,0.91,0.05
1436368645,1.24,-0.16,0.32,0.36,0.77,-0.05
1436378645,1.24,-0.12,0.34,0.26,0.71,-0.10
1436388642,1.19,-0.09,0.30,0.18,0.68,-0.12
1436398639,1.06,-0.06,0.28,0.16,0.64,-0.10
1436408636,1.00,-0.08,0.27,0.14,0.62,-0.07
1436418641,0.97,-0.10,0.28,0.14,0.62,-0.07
1436428638,0.94,-0.16,0.31,0.12,0.58,-0.05
1436438642,0.92,-0.21,0.32,0.09,0.52,-0.04
1436448644,0.90,-0.26,0.33,0.09,0.47,-0.03
1436458655,0.88,-0.26,0.35,0.06,0.42,-0.01
1436468638,0.86,-0.26,0.33,0.07,0.35,0.00
1436480643,0.86,-0.26,0.33,0.11,0.25,-0.02
1436490642,0.86,-0.26,0.32,0.11,0.25,-0.02
1436500641,0.88,-0.25,0.31,0.14,0.19,-0.02
1436510726,0.89,-0.21,0.29,0.20,0.09,-0.06
1436520641,0.89,-0.19,0.29,0.25,-0.09,-0.05
1436530638,0.87,-0.19,0.30,0.35,-0.14,-0.04
1436540717,0.87,-0.22,0.29,1.04,0.73,0.43
1436550664,0.87,-0.25,0.29,1.54,1.58,1.25
1436560757,0.86,-0.27,0.29,1.36,0.57,0.48
1436570637,0.86,-0.28,0.27,1.57,-0.09,-0.64
1436580647,0.86,-0.28,0.27,1.42,-1.22,-0.69
1436590642,0.86,-0.26,0.24,1.39,-0.27,-0.84
1436600641,0.88,-0.26,0.24,1.47,0.09,-1.26
1436610721,0.92,-0.27,0.25,1.50,-0.11,-1.59
1436620686,0.98,-0.27,0.25,1.57,0.32,-1.73
1436630639,1.03,-0.26,0.25,1.83,0.59,-1.18
1436640642,1.06,-0.27,0.23,2.31,0.34,-0.08
1436650644,1.09,-0.27,0.21,2.19,-0.51,0.71
1436660751,1.11,-0.26,0.20,1.64,-0.55,0.12
1436670640,1.13,-0.25,0.18,1.11,-0.23,-0.59
1436682685,1.12,-0.24,0.16,0.99,-0.16,-0.50
1436692644,1.08,-0.24,0.14,0.81,-0.44,-0.23
1436702639,1.05,-0.22,0.14,0.64,-0.45,-0.38
1436712641,1.00,-0.18,0.13,0.61,-0.14,-0.48
1436722641,0.93,-0.14,0.10,0.64,0.17,-0.63
1436732637,0.90,-0.11,0.06,0.76,0.29,-0.88
1436742707,0.92,-0.08,0.06,0.88,0.18,-0.84
1436752661,0.93,-0.06,0.06,0.93,0.14,-0.64
1436762682,0.93,-0.08,0.07,1.01,0.03,-0.58
1436772638,1.04,-0.09,0.06,1.10,-0.09,-0.61
1436782642,1.07,-0.15,0.12,1.05,-0.19,-0.63
1436792694,1.13,-0.12,0.10,0.91,-0.15,-0.62
1436802638,1.22,-0.09,0.08,0.86,-0.06,-0.57
1436812643,1.27,-0.13,0.10,0.92,-0.08,-0.51
1436822638,1.40,-0.15,0.10,0.98,-0.15,-0.46
1436832638,1.40,-0.15,0.10,1.02,-0.08,-0.52
