timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1380936783,1.27,-0.18,0.12,1.10,0.15,-0.48
1380946638,1.30,-0.20,0.16,1.16,0.22,-0.48
1380956652,1.29,-0.20,0.20,1.21,0.21,-0.49
1380966641,1.29,-0.20,0.22,1.26,0.17,-0.47
1380976641,1.32,-0.16,0.27,1.32,0.02,-0.39
1380986707,1.35,-0.11,0.28,1.46,-0.06,-0.31
1380996641,1.36,-0.11,0.27,1.63,-0.18,-0.27
1381006640,1.31,-0.10,0.29,1.73,-0.23,-0.37
1381016638,1.23,-0.06,0.35,1.69,-0.28,-0.44
1381026641,1.18,-0.11,0.34,1.58,-0.30,-0.49
1381036716,1.12,-0.16,0.41,1.52,-0.29,-0.65
1381046638,1.07,-0.19,0.45,1.36,-0.20,-0.61
1381056638,1.02,-0.25,0.50,1.27,-0.01,-0.43
1381066641,1.00,-0.27,0.52,1.12,0.08,-0.28
1381076638,0.98,-0.23,0.51,0.95,0.21,-0.19
1381086716,0.96,-0.17,0.46,0.91,0.42,-0.14
1381096641,0.97,-0.10,0.39,0.87,0.61,-0.11
1381106642,0.99,-0.07,0.40,0.86,0.64,0.02
1381116640,1.10,-0.06,0.36,0.88,0.65,0.16
1381126639,1.08,-0.07,0.42,0.80,0.80,0.25
1381138649,1.09,-0.16,0.44,0.62,0.86,0.19
1381148639,1.09,-0.21,0.43,0.50,0.71,0.01
1381158640,1.14,-0.17,0.40,0.48,0.60,-0.08
1381168640,1.22,-0.07,0.36,0.43,0.61,-0.12
1381178640,1.17,0.03,0.38,0.36,0.66,-0.12
1381188640,1.07,-0.02,0.36,0.30,0.65,-0.12
1381198709,1.01,-0.09,0.41,0.26,0.66,-0.12
1381208664,0.91,-0.17,0.44,0.22,0.66,-0.10
1381218645,0.90,-0.19,0.39,0.21,0.58,-0.07
1381228637,0.93,-0.09,0.35,0.17,0.54,-0.07
1381238639,0.94,-0.09,0.36,0.14,0.50,-0.04
1381248643,0.86,-0.09,0.36,0.12,0.45,-0.00
1381258641,0.86,-0.09,0.36,0.12,0.45,-0.00
1381268692,0.83,-0.12,0.37,0.12,0.36,0.03
1381278640,0.87,-0.14,0.39,0.13,0.27,0.07
1381288643,0.88,-0.18,0.36,0.15,0.22,0.10
1381298641,0.84,-0.20,0.38,0.16,0.18,0.13
1381308638,0.84,-0.21,0.40,0.19,0.16,0.16
1381318672,0.85,-0.20,0.37,0.23,0.14,0.19
1381328649,0.86,-0.18,0.36,0.26,0.14,0.18
1381340652,0.86,-0.18,0.36,0.32,0.14,0.18
1381350638,0.89,-0.20,0.36,0.40,0.15,0.13
1381360733,0.92,-0.17,0.36,0.50,0.08,0.08
1381370647,0.92,-0.15,0.35,0.56,0.04,0.01
1381380639,0.91,-0.18,0.35,0.66,0.14,-0.05
1381390639,0.96,-0.18,0.34,1.19,1.02,0.31
1381400717,0.96,-0.13,0.35,1.45,2.58,0.58
1381410756,0.93,-0.14,0.34,1.79,1.81,0.05
1381420637,0.93,-0.14,0.36,1.57,-0.50,-0.36
1381430646,0.95,-0.13,0.34,1.05,-0.87,-0.85
1381440640,0.99,-0.10,0.32,1.24,-0.20,-1.12
1381450639,1.06,-0.08,0.31,1.39,0.23,-1.18
1381460758,1.15,-0.07,0.31,1.64,-0.27,-1.16
1381470662,1.23,-0.07,0.30,1.76,0.02,-1.02
1381480640,1.28,-0.09,0.31,1.84,0.18,-0.61
1381490643,1.31,-0.09,0.29,1.74,-0.09,-0.21
1381500642,1.33,-0.10,0.30,1.77,-0.36,0.07
1381510730,1.31,-0.11,0.27,1.56,-0.44,-0.08
1381520659,1.28,-0.11,0.30,1.34,-0.26,-0.23
1381530676,1.28,-0.11,0.29,1.16,-0.18,-0.40
1381542651,1.28,-0.12,0.29,0.99,0.10,-0.31
1381552641,1.27,-0.10,0.25,0.92,0.20,-0.41
1381562642,1.19,-0.07,0.24,0.86,0.30,-0.50
1381572647,1.11,-0.04,0.23,0.84,0.36,-0.48
1381582641,1.03,-0.02,0.21,0.88,0.40,-0.46
1381592644,1.05,-0.00,0.18,0.93,0.36,-0.47
1381602702,1.07,0.02,0.18,1.02,0.27,-0.46
1381612671,1.11,0.07,0.13,1.05,0.18,-0.40
1381622636,1.19,0.02,0.14,1.03,0.07,-0.38
1381632649,1.26,-0.00,0.13,1.02,0.04,-0.39
1381642641,1.34,-0.04,0.16,0.99,0.07,-0.39
1381652640,1.35,-0.05,0.14,0.97,0.15,-0.41
1381662642,1.39,-0.10,0.13,0.98,0.21,-0.44
1381672655,1.31,-0.08,0.11,0.94,0.23,-0.44
1381682640,1.21,-0.05,0.11,0.95,0.19,-0.42
1381692638,1.14,-0.03,0.09,0.95,0.16,-0.42
