timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
915598658,-0.23,-0.46,0.59,0.97,0.01,-0.36
915608591,-0.23,-0.43,0.55,0.95,-0.01,-0.39
915618683,-0.23,-0.43,0.55,0.94,-0.02,-0.41
915628589,-0.20,-0.40,0.53,0.95,-0.05,-0.41
915638591,-0.20,-0.40,0.53,0.98,-0.06,-0.41
915648594,-0.18,-0.43,0.55,0.99,-0.04,-0.40
915658592,-0.13,-0.50,0.60,0.99,-0.03,-0.40
915668680,-0.09,-0.59,0.64,0.99,-0.02,-0.39
915678589,-0.04,-0.69,0.65,0.98,0.00,-0.39
915688590,0.02,-0.73,0.64,0.98,-0.01,-0.40
915698589,0.04,-0.70,0.61,0.96,-0.02,-0.41
915708606,0.05,-0.62,0.58,0.96,-0.05,-0.39
915718692,0.05,-0.52,0.54,0.96,-0.09,-0.39
915728591,0.06,-0.46,0.54,0.97,-0.10,-0.37
915738592,0.06,-0.45,0.55,0.98,-0.09,-0.35
915748591,0.08,-0.49,0.59,0.98,-0.09,-0.35
915758595,0.11,-0.52,0.62,0.98,-0.07,-0.35
915768682,0.11,-0.51,0.62,0.97,-0.05,-0.37
915778588,0.11,-0.47,0.63,0.98,-0.04,-0.38
915788591,0.12,-0.42,0.62,0.98,-0.02,-0.38
915800609,0.13,-0.38,0.60,0.97,-0.05,-0.39
915810603,0.16,-0.34,0.60,1.01,-0.11,-0.42
915820704,0.16,-0.31,0.60,1.01,-0.11,-0.42
915830590,0.18,-0.31,0.61,1.02,-0.20,-0.46
915840590,0.19,-0.32,0.63,1.08,-0.20,-0.51
915850591,0.21,-0.35,0.64,1.10,-0.23,-0.51
915860667,0.25,-0.41,0.64,1.05,-0.28,-0.50
915870718,0.32,-0.47,0.66,1.03,-0.29,-0.46
915880589,0.40,-0.55,0.69,1.01,-0.27,-0.41
915890590,0.50,-0.65,0.71,1.04,-0.29,-0.35
915900593,0.58,-0.72,0.73,1.12,-0.26,-0.27
915910642,0.61,-0.70,0.70,1.16,-0.22,-0.20
915920705,0.60,-0.64,0.66,1.15,-0.17,-0.14
915930589,0.56,-0.58,0.58,1.15,-0.05,-0.18
915940589,0.52,-0.56,0.53,1.16,0.27,-0.22
915950594,0.45,-0.59,0.50,1.15,0.56,-0.39
915960610,0.39,-0.64,0.49,1.07,0.55,-0.46
915970686,0.33,-0.70,0.50,1.12,0.55,-0.47
915980648,0.26,-0.76,0.53,1.10,0.58,-0.37
915990588,0.20,-0.80,0.56,1.10,0.39,-0.26
916002598,0.13,-0.86,0.61,1.06,0.31,-0.18
916012606,0.10,-0.91,0.68,0.93,0.32,-0.18
916022594,0.08,-0.98,0.71,0.90,0.32,-0.22
916032592,0.08,-1.01,0.73,0.89,0.29,-0.16
916042591,0.10,-1.05,0.75,0.89,0.25,-0.11
916052590,0.14,-1.07,0.76,0.88,0.24,-0.10
916062663,0.20,-1.05,0.75,0.84,0.25,-0.08
916072623,0.23,-1.01,0.71,0.82,0.29,-0.03
916082591,0.24,-0.95,0.62,0.80,0.33,0.02
916092589,0.21,-0.89,0.56,0.79,0.33,0.04
916102591,0.19,-0.86,0.54,0.80,0.27,0.01
916112645,0.16,-0.86,0.53,0.79,0.22,0.01
916122609,0.11,-0.84,0.52,0.76,0.20,0.02
916132591,0.09,-0.84,0.50,0.75,0.18,0.01
916142588,0.05,-0.86,0.50,0.75,0.18,0.00
916152598,0.05,-0.86,0.50,0.75,0.20,-0.01
916162602,0.03,-0.90,0.50,0.77,0.23,-0.02
916172637,0.04,-0.94,0.49,0.77,0.25,-0.03
916182592,0.06,-0.98,0.49,0.76,0.24,-0.05
916192587,0.09,-1.00,0.49,0.77,0.25,-0.06
916204603,0.13,-1.02,0.45,0.79,0.26,-0.09
916214592,0.14,-1.00,0.43,0.79,0.29,-0.11
916224606,0.16,-1.01,0.42,0.78,0.32,-0.14
916234588,0.16,-1.01,0.42,0.78,0.32,-0.16
916244676,0.18,-1.01,0.40,0.79,0.32,-0.18
916254591,0.20,-1.01,0.38,0.79,0.34,-0.20
916264670,0.21,-1.00,0.36,0.79,0.36,-0.23
916274626,0.23,-0.99,0.35,0.80,0.36,-0.24
916284589,0.25,-0.98,0.32,0.80,0.36,-0.24
916294674,0.26,-1.00,0.32,0.84,0.34,-0.27
916304592,0.29,-1.04,0.32,0.86,0.34,-0.29
916314666,0.31,-1.09,0.33,0.85,0.35,-0.30
916324631,0.36,-1.14,0.34,0.87,0.33,-0.30
916334589,0.38,-1.16,0.32,0.89,0.31,-0.30
916344672,0.39,-1.10,0.30,0.90,0.27,-0.32
916354593,0.40,-1.05,0.25,0.90,0.21,-0.33
916364597,0.41,-1.01,0.23,0.91,0.11,-0.34
916374632,0.38,-1.04,0.22,0.93,0.01,-0.30
916384591,0.35,-1.09,0.23,0.87,0.22,-0.27
916394671,0.32,-1.17,0.24,1.13,0.52,-0.36
916406594,0.30,-1.21,0.27,1.82,0.49,-0.46
916416591,0.28,-1.21,0.26,2.14,-0.78,-0.30
916426605,0.26,-1.20,0.24,1.58,-0.49,-0.12
916436590,0.25,-1.20,0.23,1.27,0.06,-0.20
916446590,0.25,-1.18,0.22,1.12,0.23,-0.25
916456594,0.27,-1.14,0.21,0.87,-0.02,-0.10
916466659,0.26,-1.04,0.19,0.87,-0.13,-0.25
916476629,0.26,-0.93,0.15,0.78,-0.18,-0.25
916486584,0.24,-0.80,0.11,0.70,-0.20,-0.31
916496582,0.22,-0.70,0.08,0.75,-0.16,-0.45
