timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
406051812,0.91,-0.47,-0.05,0.82,0.60,0.11
406061749,0.88,-0.45,-0.05,0.82,0.61,0.13
406071749,0.88,-0.48,-0.08,0.81,0.61,0.13
406081746,0.89,-0.45,-0.07,0.82,0.60,0.12
406091829,0.89,-0.46,-0.07,0.82,0.61,0.12
406101750,0.87,-0.49,-0.07,0.82,0.60,0.13
406111764,0.87,-0.49,-0.08,0.82,0.61,0.13
406121747,0.90,-0.46,-0.08,0.82,0.60,0.13
406131751,0.86,-0.46,-0.07,0.82,0.60,0.12
406141828,0.87,-0.48,-0.09,0.82,0.59,0.12
406151748,0.88,-0.47,-0.07,0.83,0.60,0.13
406161746,0.88,-0.48,-0.09,0.82,0.60,0.13
406171748,0.88,-0.49,-0.09,0.82,0.60,0.15
406181750,0.89,-0.48,-0.09,0.82,0.59,0.14
406191836,0.88,-0.48,-0.10,0.82,0.58,0.15
406201748,0.88,-0.47,-0.11,0.83,0.58,0.15
406211754,0.88,-0.48,-0.12,0.82,0.59,0.15
406221751,0.87,-0.49,-0.14,0.81,0.57,0.15
406231751,0.92,-0.50,-0.14,0.82,0.54,0.16
406241825,0.91,-0.49,-0.12,0.82,0.54,0.16
406253749,0.94,-0.50,-0.13,0.86,0.46,0.16
406263750,0.98,-0.47,-0.14,0.89,0.43,0.16
406273753,0.97,-0.48,-0.13,0.91,0.41,0.16
406283747,0.99,-0.47,-0.14,0.91,0.42,0.18
406293750,1.02,-0.48,-0.16,0.87,0.44,0.18
406303750,1.02,-0.46,-0.17,0.87,0.44,0.18
406313825,1.03,-0.43,-0.18,0.86,0.46,0.19
406323867,1.02,-0.43,-0.18,0.85,0.48,0.20
406333753,0.99,-0.43,-0.17,0.86,0.49,0.18
406343753,0.98,-0.45,-0.15,0.86,0.50,0.17
406353754,0.95,-0.45,-0.17,0.84,0.50,0.18
406363787,0.93,-0.44,-0.15,0.84,0.52,0.19
406373749,0.89,-0.44,-0.16,0.83,0.53,0.17
406383748,0.89,-0.43,-0.16,0.83,0.54,0.17
406393757,0.86,-0.42,-0.15,0.84,0.55,0.16
406403748,0.87,-0.43,-0.14,0.83,0.55,0.16
406413751,0.86,-0.43,-0.13,0.83,0.56,0.15
406423775,0.88,-0.44,-0.12,0.84,0.55,0.15
406433754,0.88,-0.44,-0.11,0.82,0.55,0.16
406443750,0.88,-0.44,-0.11,0.84,0.58,0.14
406455753,0.89,-0.41,-0.13,0.82,0.57,0.16
406465861,0.91,-0.39,-0.14,0.82,0.58,0.16
406475752,0.89,-0.39,-0.14,0.84,0.59,0.14
406485750,0.95,-0.38,-0.16,0.87,0.56,0.13
406495752,1.00,-0.41,-0.16,0.85,0.55,0.14
406505751,0.98,-0.42,-0.12,0.82,0.59,0.14
406515871,0.98,-0.42,-0.12,0.83,0.56,0.16
406525796,0.93,-0.42,-0.12,0.82,0.57,0.16
406535753,0.92,-0.45,-0.12,0.83,0.56,0.14
406545750,0.91,-0.46,-0.09,0.84,0.55,0.14
406555750,0.95,-0.48,-0.08,0.83,0.55,0.15
406565827,0.96,-0.51,-0.05,0.84,0.54,0.15
406575799,0.96,-0.54,-0.02,0.85,0.54,0.15
406585747,0.93,-0.58,0.00,0.85,0.53,0.15
406595761,0.90,-0.62,0.02,0.84,0.54,0.16
406605747,0.87,-0.62,0.03,0.83,0.54,0.16
406615863,0.88,-0.61,0.03,0.83,0.54,0.16
406625750,0.89,-0.55,0.02,0.85,0.53,0.16
406635752,0.91,-0.49,0.01,0.85,0.52,0.16
406645786,0.91,-0.44,-0.02,0.86,0.52,0.16
406657749,0.93,-0.44,-0.01,0.85,0.52,0.16
406667753,0.93,-0.41,-0.02,0.83,0.52,0.17
406677749,0.95,-0.45,-0.00,0.82,0.54,0.18
406687751,0.92,-0.46,0.00,0.82,0.54,0.16
406697753,0.84,-0.45,-0.02,0.83,0.54,0.17
406707750,0.91,-0.45,-0.05,0.84,0.54,0.16
406717838,0.86,-0.43,-0.04,0.86,0.53,0.14
406727781,0.91,-0.43,-0.06,0.88,0.52,0.14
406737757,0.95,-0.45,-0.03,0.88,0.51,0.14
406747754,0.97,-0.54,-0.07,0.88,0.51,0.13
406757751,0.94,-0.39,-0.05,0.86,0.51,0.14
406767753,0.95,-0.47,-0.07,0.86,0.51,0.14
406777797,1.03,-0.42,-0.07,0.84,0.53,0.15
406787754,1.02,-0.45,-0.04,0.84,0.53,0.15
406797754,1.01,-0.50,-0.06,0.84,0.53,0.16
406807752,1.05,-0.47,-0.05,0.84,0.53,0.16
406817771,1.03,-0.43,-0.06,0.86,0.51,0.16
406827761,1.00,-0.38,-0.09,0.84,0.51,0.16
406837800,1.07,-0.42,-0.08,0.86,0.52,0.17
406847756,1.04,-0.38,-0.05,0.84,0.52,0.15
406859758,0.95,-0.38,-0.07,0.84,0.52,0.16
406869754,0.98,-0.37,-0.07,0.84,0.53,0.14
406879751,0.93,-0.35,-0.07,0.84,0.54,0.15
406889842,0.87,-0.38,-0.09,0.86,0.53,0.15
406899751,0.91,-0.40,-0.10,0.86,0.53,0.14
406909751,0.92,-0.42,-0.11,0.88,0.54,0.14
406919819,0.88,-0.41,-0.11,0.86,0.54,0.15
406929787,0.83,-0.38,-0.16,0.84,0.55,0.15
406939864,0.88,-0.32,-0.21,0.82,0.55,0.16
406949743,0.91,-0.32,-0.23,0.84,0.55,0.17
406959742,0.93,-0.32,-0.24,0.85,0.55,0.17
406969784,0.93,-0.32,-0.25,0.84,0.51,0.13
406979742,0.93,-0.34,-0.18,0.71,0.60,0.19
406989768,0.95,-0.28,-0.22,0.81,0.58,0.23
406999747,0.96,-0.36,-0.25,0.89,0.57,0.09
407009744,0.96,-0.36,-0.19,0.89,0.48,0.14
407019745,0.96,-0.36,-0.19,0.93,0.51,0.16
407029804,0.98,-0.41,-0.07,0.87,0.62,0.16
407039774,0.99,-0.38,-0.04,0.77,0.46,0.18
407049744,0.95,-0.23,-0.12,0.78,0.60,0.20
407061746,0.98,-0.45,-0.05,0.70,0.55,0.23
407071744,0.91,-0.40,-0.05,0.82,0.53,0.21
407081739,0.88,-0.35,-0.05,0.84,0.57,0.16
407091749,0.88,-0.35,-0.05,0.88,0.51,0.14
407101745,0.88,-0.38,-0.02,0.82,0.51,0.15
407111742,0.96,-0.34,-0.07,0.91,0.54,0.19
407121813,1.01,-0.40,-0.05,0.89,0.53,0.13
407131770,0.98,-0.40,-0.00,0.82,0.53,0.16
407141773,0.93,-0.39,-0.01,0.80,0.55,0.18
407151741,0.91,-0.39,-0.01,0.83,0.55,0.17
407161743,0.95,-0.38,-0.02,0.84,0.53,0.16
407171745,0.96,-0.36,-0.02,0.85,0.52,0.14
407181743,1.00,-0.39,-0.00,0.88,0.53,0.13
407191820,1.00,-0.38,-0.05,0.87,0.53,0.14
407201743,1.02,-0.33,-0.07,0.85,0.54,0.16
