timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
1957038660,0.40,0.05,1.06,-0.44,0.74,0.17
1957048590,0.33,-0.02,1.22,-0.79,0.89,0.22
1957058589,0.27,-0.11,1.34,-0.75,1.05,0.10
1957068676,0.27,-0.27,1.44,-0.38,1.20,-0.05
1957078589,0.23,-0.39,1.39,0.08,1.25,-0.18
1957088591,0.19,-0.42,1.29,0.43,1.26,-0.20
1957098593,0.20,-0.38,1.09,0.81,1.24,-0.18
1957108589,0.20,-0.28,0.90,1.23,1.24,-0.23
1957118693,0.09,-0.07,0.70,1.32,1.14,-0.25
1957128588,-0.05,0.11,0.61,1.03,0.91,-0.11
1957138590,-0.23,0.21,0.52,0.69,0.66,0.02
1957148592,-0.42,0.16,0.53,0.50,0.39,-0.01
1957158589,-0.55,-0.06,0.66,0.32,0.14,-0.01
1957168674,-0.57,-0.29,0.84,0.32,0.14,-0.01
1957178591,-0.58,-0.29,0.94,0.30,0.27,-0.14
1957188610,-0.49,-0.22,0.93,0.48,0.42,-0.16
1957198598,-0.29,-0.25,0.98,0.48,1.16,0.36
1957208587,-0.05,-0.30,1.09,0.55,0.79,0.29
1957218675,0.13,-0.16,1.10,-0.13,-2.59,-1.05
1957228591,0.19,0.11,1.03,2.19,-0.56,-0.30
1957240600,0.17,0.24,1.00,2.79,-0.34,-0.70
1957250591,0.10,0.09,1.14,2.39,-0.47,-1.19
1957260591,0.09,-0.21,1.34,1.15,-0.62,-1.20
1957270666,0.20,-0.61,1.55,0.82,-0.97,-0.88
1957280593,0.41,-0.82,1.54,1.29,-0.38,-0.27
1957290592,0.51,-0.78,1.44,2.20,-0.02,-0.47
1957300660,0.46,-0.59,1.25,2.43,-0.05,-0.43
1957310628,0.52,-0.41,1.09,2.03,-0.46,-0.31
1957320708,0.66,-0.28,0.98,1.88,-0.55,-0.28
1957330587,0.84,-0.31,0.86,2.00,-0.39,-0.44
1957340591,1.00,-0.49,0.68,2.14,-0.29,-0.43
1957350594,1.11,-0.78,0.50,2.05,-0.20,-0.48
1957360632,1.18,-1.03,0.34,1.72,-0.25,-0.44
