timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
987924662,0.23,-0.17,0.47,0.71,0.41,-0.04
987934589,0.20,-0.18,0.47,0.73,0.38,0.00
987944681,0.18,-0.14,0.46,0.75,0.38,0.04
987954591,0.16,-0.10,0.43,0.76,0.39,0.09
987964592,0.15,-0.04,0.43,0.78,0.38,0.11
987974589,0.15,-0.00,0.46,0.79,0.38,0.12
987984590,0.19,-0.05,0.52,0.77,0.35,0.12
987994667,0.19,-0.05,0.52,0.76,0.34,0.12
988004601,0.26,-0.14,0.59,0.74,0.36,0.11
988014589,0.33,-0.17,0.63,0.72,0.39,0.09
988024597,0.34,-0.14,0.65,0.71,0.41,0.04
988034588,0.32,-0.05,0.63,0.70,0.43,0.02
988044678,0.34,0.02,0.58,0.70,0.45,-0.00
988054588,0.37,0.07,0.53,0.69,0.45,-0.05
988064592,0.41,0.10,0.50,0.68,0.46,-0.07
988074604,0.45,0.15,0.46,0.67,0.48,-0.08
988084590,0.48,0.19,0.41,0.67,0.50,-0.11
988094670,0.53,0.21,0.39,0.68,0.48,-0.13
988104608,0.58,0.19,0.38,0.68,0.46,-0.15
988114588,0.66,0.20,0.39,0.70,0.47,-0.16
988126599,0.73,0.18,0.41,0.71,0.45,-0.19
988136592,0.82,0.14,0.40,0.74,0.41,-0.22
988146602,0.91,0.12,0.38,0.79,0.41,-0.25
988156589,1.01,0.11,0.37,0.83,0.41,-0.28
988166588,1.07,0.11,0.33,0.86,0.42,-0.32
988176591,1.15,0.09,0.30,0.88,0.43,-0.36
988186662,1.25,0.05,0.30,0.88,0.46,-0.39
988196628,1.39,-0.02,0.29,0.86,0.50,-0.43
988206606,1.52,-0.12,0.26,0.86,0.53,-0.47
988216592,1.62,-0.21,0.25,0.88,0.53,-0.48
988226595,1.68,-0.29,0.24,0.89,0.49,-0.49
988236595,1.69,-0.39,0.25,0.82,0.83,-0.48
988246608,1.70,-0.50,0.27,0.99,-0.43,-0.68
988256588,1.70,-0.61,0.32,1.08,-0.37,-0.69
988266634,1.67,-0.71,0.39,1.21,-0.10,-0.63
988276594,1.64,-0.86,0.45,1.87,-0.40,-0.34
988286591,1.57,-0.99,0.47,2.64,-1.43,0.02
988296591,1.50,-0.99,0.41,2.64,-1.43,0.02
988306599,1.47,-0.87,0.34,1.89,-1.32,-0.09
988316595,1.47,-0.63,0.25,1.20,0.03,-0.47
988328632,1.41,-0.45,0.21,0.86,0.49,0.28
988338590,1.25,-0.32,0.24,0.78,0.32,0.07
988348597,1.03,-0.22,0.28,0.70,0.21,-0.04
988358591,0.80,-0.12,0.28,0.54,-0.02,-0.10
988368676,0.64,-0.01,0.25,0.54,-0.02,-0.10
988378592,0.56,0.07,0.18,0.61,-0.12,-0.38
988388662,0.55,0.05,0.14,0.82,-0.17,-0.54
988398632,0.60,-0.01,0.14,1.07,-0.19,-0.56
988408605,0.68,-0.13,0.14,1.21,-0.23,-0.44
988418684,0.76,-0.25,0.16,1.15,-0.17,-0.45
988428588,0.84,-0.32,0.16,1.01,-0.00,-0.36
988438637,0.91,-0.39,0.21,1.12,0.19,-0.54
988448609,1.04,-0.46,0.19,0.95,0.25,-0.29
988458589,1.09,-0.50,0.21,1.15,0.20,-0.36
988468677,1.20,-0.56,0.16,1.13,-0.01,-0.40
988478590,1.42,-0.73,0.20,1.07,0.01,-0.42
988488589,1.47,-0.77,0.18,1.09,0.03,-0.52
988498590,1.50,-0.85,0.14,1.02,-0.04,-0.48
988508628,1.50,-0.98,0.18,0.91,-0.06,-0.45
988518705,1.48,-0.91,0.19,0.91,-0.07,-0.47
988530598,1.36,-0.57,0.04,0.90,-0.03,-0.45
988540589,1.24,-0.18,-0.10,0.90,-0.04,-0.41
988550603,1.19,0.08,-0.14,0.93,-0.07,-0.40
988560591,1.09,0.20,-0.09,0.91,-0.11,-0.37
988570704,0.99,0.18,-0.05,0.94,-0.09,-0.39
988580590,0.89,0.07,-0.02,0.95,-0.03,-0.35
988590659,0.82,-0.08,0.02,0.96,0.02,-0.34
988600624,0.82,-0.24,0.09,0.96,0.01,-0.33
988610604,0.82,-0.24,0.09,0.95,0.06,-0.32
988620702,0.83,-0.38,0.10,0.98,0.08,-0.34
988630587,0.87,-0.48,0.14,0.96,0.05,-0.32
988640608,0.93,-0.58,0.17,0.97,0.03,-0.36
988650652,0.97,-0.61,0.14,0.95,-0.02,-0.40
988660588,1.00,-0.64,0.11,0.93,0.11,-0.35
988670658,1.03,-0.65,0.11,1.01,-0.04,-0.41
988680590,1.05,-0.61,0.09,0.96,0.00,-0.34
988690588,1.05,-0.51,0.04,1.02,0.03,-0.41
988700591,1.04,-0.41,0.01,1.00,0.17,-0.20
988710615,1.04,-0.36,0.01,1.02,0.00,-0.43
988720707,1.04,-0.32,0.02,0.98,-0.01,-0.43
988732599,1.07,-0.25,0.01,0.98,-0.03,-0.35
988742601,1.06,-0.18,-0.00,0.98,-0.02,-0.37
988752605,1.08,-0.09,-0.04,0.97,-0.01,-0.38
988762601,1.08,-0.07,-0.04,0.98,0.02,-0.34
988772585,1.11,-0.10,-0.02,0.98,0.01,-0.39
988782587,1.12,-0.11,-0.03,0.98,-0.00,-0.40
988792650,1.11,-0.05,-0.04,0.98,-0.03,-0.40
988802622,1.08,-0.03,-0.05,0.99,-0.06,-0.42
988812586,1.07,-0.05,-0.07,0.98,-0.11,-0.44
988822605,1.12,-0.09,-0.05,0.99,-0.13,-0.47
988832586,1.16,-0.11,-0.03,0.99,-0.13,-0.47
988842587,1.16,-0.11,-0.03,1.00,-0.13,-0.49
