timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
2024008511,0.34,-0.29,0.70,0.96,0.11,-0.38
2024018449,0.33,-0.30,0.66,0.97,0.11,-0.38
2024028452,0.36,-0.33,0.64,0.98,0.11,-0.38
2024038449,0.39,-0.33,0.64,0.97,0.12,-0.37
2024048449,0.39,-0.28,0.64,0.96,0.10,-0.37
2024058450,0.40,-0.23,0.63,0.95,0.09,-0.38
2024068450,0.41,-0.23,0.66,0.95,0.08,-0.38
2024078450,0.41,-0.25,0.68,0.95,0.08,-0.38
2024088449,0.41,-0.25,0.69,0.95,0.09,-0.41
2024098450,0.40,-0.29,0.71,0.95,0.09,-0.39
2024108456,0.39,-0.33,0.73,0.96,0.11,-0.39
2024118447,0.39,-0.37,0.74,0.98,0.12,-0.39
2024128453,0.40,-0.37,0.74,0.98,0.12,-0.39
2024138450,0.40,-0.39,0.75,0.98,0.11,-0.38
2024148445,0.41,-0.39,0.77,0.98,0.09,-0.37
2024158447,0.42,-0.37,0.77,0.96,0.07,-0.38
2024168454,0.43,-0.34,0.77,0.96,0.07,-0.39
2024178449,0.42,-0.32,0.77,0.97,0.07,-0.38
2024188450,0.41,-0.33,0.76,0.97,0.09,-0.38
2024198446,0.40,-0.32,0.76,0.97,0.11,-0.38
2024210561,0.41,-0.32,0.76,0.97,0.12,-0.38
2024220463,0.41,-0.31,0.75,0.96,0.11,-0.38
2024230456,0.44,-0.30,0.75,0.98,0.09,-0.38
2024240452,0.45,-0.26,0.74,0.98,0.07,-0.37
2024250450,0.45,-0.21,0.71,0.98,0.06,-0.37
2024260540,0.44,-0.17,0.69,0.98,0.07,-0.36
2024270514,0.45,-0.13,0.66,0.98,0.07,-0.36
2024280468,0.47,-0.12,0.63,0.97,0.05,-0.36
2024290447,0.49,-0.14,0.59,0.96,0.04,-0.36
2024300468,0.53,-0.14,0.54,0.98,0.05,-0.36
2024310540,0.53,-0.14,0.54,0.98,0.05,-0.36
2024320488,0.56,-0.15,0.50,0.99,0.05,-0.38
2024330463,0.59,-0.14,0.44,0.99,0.03,-0.39
2024340454,0.64,-0.16,0.38,1.00,0.01,-0.38
2024350450,0.69,-0.17,0.37,1.00,-0.07,-0.41
2024360539,0.75,-0.21,0.35,1.02,-0.09,-0.39
2024370447,0.77,-0.25,0.33,1.05,-0.17,-0.43
2024380449,0.79,-0.26,0.33,1.13,-0.26,-0.50
2024390484,0.81,-0.21,0.29,1.23,-0.30,-0.48
2024400450,0.80,-0.16,0.27,1.27,-0.40,-0.41
2024412570,0.76,-0.12,0.26,1.19,-0.43,-0.30
2024422450,0.68,-0.06,0.29,1.16,-0.38,-0.24
2024432450,0.58,-0.02,0.28,1.23,-0.28,-0.27
2024442448,0.49,0.02,0.30,1.28,-0.14,-0.36
2024452450,0.42,0.04,0.27,1.46,0.01,-0.38
2024462525,0.37,0.00,0.23,1.43,0.25,-0.12
2024472524,0.34,-0.10,0.19,1.27,0.46,-0.11
2024482467,0.29,-0.16,0.11,0.96,0.33,-0.20
2024492454,0.23,-0.18,0.05,0.58,0.20,-0.29
2024502450,0.20,-0.21,0.02,0.26,0.23,-0.48
2024512561,0.14,-0.25,0.03,0.03,0.55,-0.59
2024522452,0.06,-0.36,0.07,0.07,0.83,-0.68
2024532448,0.04,-0.50,0.21,0.26,0.68,-0.33
2024542453,0.09,-0.72,0.36,0.30,0.55,0.17
2024552671,0.10,-0.89,0.47,0.30,0.55,0.17
2024562559,0.17,-0.95,0.50,0.11,1.57,-0.26
2024572449,0.25,-0.88,0.40,0.43,1.05,-0.38
2024582447,0.25,-0.69,0.31,0.36,0.35,-0.39
2024592454,0.29,-0.46,0.27,0.37,0.61,-0.42
2024602447,0.45,-0.30,0.24,0.43,0.63,-0.41
2024614495,0.64,-0.18,0.23,0.52,0.38,-0.31
2024624448,0.82,-0.10,0.22,0.70,0.30,-0.35
2024634454,1.03,-0.03,0.23,0.75,0.45,-0.34
2024644451,1.23,-0.09,0.22,1.01,0.80,-0.30
2024654449,1.52,-0.36,0.29,1.27,1.13,-0.13
2024664449,1.79,-0.66,0.44,1.51,0.90,-0.04
2024674517,1.86,-0.86,0.64,1.43,0.77,0.02
2024684483,1.98,-0.95,0.88,1.35,0.80,0.07
2024694453,2.32,-1.03,1.14,1.20,0.72,0.04
2024704447,2.79,-0.97,1.39,0.82,0.67,-0.03
2024714469,3.29,-0.79,1.52,0.44,0.76,-0.05
2024724451,3.73,-0.79,1.33,0.22,0.84,0.02
2024734508,3.94,-1.12,1.20,0.17,0.80,0.12
2024744451,4.00,-1.43,1.22,0.27,0.84,0.23
2024754451,4.00,-1.49,1.32,0.47,0.93,0.27
2024764455,4.00,-1.32,1.50,0.64,0.92,0.36
2024774452,4.00,-1.09,1.73,0.77,0.90,0.39
2024784448,4.00,-0.92,1.79,0.96,0.83,0.33
2024794487,4.00,-0.81,1.71,1.04,0.72,0.20
2024804450,4.00,-0.58,1.46,1.21,0.83,-0.03
2024816489,3.74,-0.29,1.21,1.29,1.04,-0.14
2024826448,3.24,-0.08,0.90,1.52,1.02,-0.10
2024836562,2.75,-0.06,0.60,1.59,1.14,-0.02
