timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
2469890520,0.46,-0.07,0.40,0.97,0.16,-0.29
2469900448,0.46,-0.03,0.36,0.97,0.17,-0.29
2469910533,0.48,0.01,0.33,0.96,0.18,-0.29
2469920446,0.52,0.02,0.30,0.96,0.22,-0.27
2469930450,0.55,0.02,0.29,0.94,0.24,-0.27
2469940444,0.61,0.04,0.30,0.92,0.25,-0.27
2469950454,0.70,0.07,0.32,0.94,0.25,-0.26
2469960544,0.74,0.08,0.35,0.95,0.25,-0.28
2469970444,0.77,0.10,0.33,0.95,0.21,-0.30
2469980453,0.79,0.12,0.30,0.96,0.16,-0.33
2469990447,0.79,0.12,0.30,0.99,0.16,-0.34
2470000446,0.82,0.14,0.27,1.01,0.16,-0.30
2470010533,0.88,0.15,0.23,1.01,0.18,-0.27
2470020446,0.96,0.16,0.19,1.02,0.16,-0.27
2470030446,1.03,0.18,0.15,1.02,0.16,-0.27
2470040450,1.11,0.20,0.12,1.00,0.17,-0.27
2470050458,1.19,0.23,0.13,0.99,0.18,-0.28
2470060544,1.31,0.20,0.14,0.98,0.17,-0.30
2470070448,1.38,0.14,0.16,0.98,0.16,-0.31
2470080454,1.46,0.07,0.19,0.97,0.14,-0.32
2470092461,1.50,0.02,0.21,0.96,0.09,-0.33
2470102445,1.55,0.00,0.21,0.96,0.01,-0.34
2470112523,1.55,0.01,0.20,0.98,-0.04,-0.39
2470122445,1.57,0.02,0.19,1.01,-0.05,-0.38
2470132449,1.58,-0.02,0.21,1.02,-0.03,-0.34
2470142450,1.60,-0.14,0.20,1.00,-0.02,-0.34
2470152521,1.63,-0.26,0.23,0.98,0.00,-0.35
2470162584,1.60,-0.34,0.23,0.98,0.03,-0.37
2470172465,1.53,-0.36,0.24,0.97,0.03,-0.38
2470182455,1.45,-0.33,0.22,0.98,0.02,-0.37
2470192450,1.38,-0.29,0.22,0.98,0.00,-0.37
2470202449,1.31,-0.24,0.21,0.99,-0.03,-0.37
2470212595,1.25,-0.20,0.18,1.01,-0.03,-0.37
2470222447,1.19,-0.14,0.16,1.02,-0.05,-0.38
2470232447,1.11,-0.11,0.15,1.02,-0.07,-0.38
2470242447,1.06,-0.09,0.14,1.02,-0.12,-0.38
2470252449,0.99,-0.07,0.13,1.03,-0.18,-0.39
2470262561,0.92,-0.09,0.11,1.09,-0.22,-0.37
2470272476,0.84,-0.15,0.09,1.12,-0.23,-0.32
2470282457,0.76,-0.25,0.07,1.18,-0.15,-0.27
2470294457,0.67,-0.35,0.05,1.20,0.07,-0.26
2470304447,0.57,-0.43,0.07,1.13,0.12,-0.29
2470314452,0.47,-0.48,0.07,1.12,0.18,-0.36
2470324450,0.39,-0.49,0.06,1.15,0.23,-0.30
2470334449,0.29,-0.48,0.04,1.21,0.24,-0.30
2470344449,0.21,-0.46,0.02,1.29,0.37,-0.29
