timestamp,arm_x,arm_y,arm_z,leg_x,leg_y,leg_z
2123775659,0.36,-0.37,0.87,0.85,0.60,0.07
2123785590,0.40,-0.28,0.95,0.54,0.70,0.11
2123795675,0.37,-0.09,0.84,0.37,0.70,-0.08
2123805589,0.37,-0.09,0.84,0.13,0.61,-0.04
2123815597,0.26,0.00,0.77,-0.13,0.52,0.10
2123825608,0.16,-0.02,0.91,-0.34,0.51,0.08
2123835592,0.14,-0.14,1.21,-0.50,0.66,0.09
2123845669,0.26,-0.41,1.38,-0.46,0.90,-0.05
2123855592,0.40,-0.73,1.48,-0.35,1.05,-0.06
2123865590,0.36,-0.85,1.48,-0.12,1.09,-0.07
2123875590,0.18,-0.79,1.32,0.14,1.03,-0.09
2123885588,-0.00,-0.71,1.19,0.38,0.95,-0.08
2123895663,-0.17,-0.67,1.09,0.50,0.85,-0.08
2123905592,-0.40,-0.71,1.17,0.46,0.68,-0.09
2123915597,-0.71,-0.80,1.30,0.35,0.50,-0.14
2123925598,-0.86,-0.93,1.40,0.27,0.34,-0.23
2123935591,-0.83,-0.98,1.41,0.21,0.05,-0.14
2123945667,-0.68,-0.93,1.34,0.09,-0.03,0.00
2123955589,-0.42,-0.92,1.22,-0.23,0.98,-0.28
2123965590,-0.24,-0.80,1.10,0.39,0.44,-0.43
2123977598,-0.16,-0.63,1.02,1.20,1.51,0.55
2123987589,-0.11,-0.45,1.00,1.57,-1.25,-0.39
2123997591,0.00,-0.38,1.01,4.00,-1.67,-0.79
2124007588,0.15,-0.34,1.02,2.95,0.16,-1.36
2124017594,0.27,-0.34,1.03,1.22,-0.64,-0.44
2124027608,0.36,-0.44,1.07,0.82,-1.05,-0.27
2124037647,0.54,-0.58,1.07,0.82,-1.05,-0.27
2124047622,0.82,-0.73,0.97,1.54,-0.78,-0.61
2124057592,0.96,-0.79,0.89,2.28,-0.70,-0.68
2124067589,0.88,-0.78,0.87,2.27,-0.34,-0.41
2124077591,0.97,-0.75,0.75,2.09,-0.15,-0.20
2124087587,1.17,-0.70,0.67,1.72,-0.40,-0.04
2124097592,1.34,-0.71,0.58,1.73,-0.54,-0.29
2124107590,1.40,-0.81,0.52,1.91,-0.47,-0.49
2124117601,1.48,-0.96,0.46,2.07,-0.35,-0.51
2124127608,1.59,-1.00,0.43,1.90,-0.45,-0.45
2124137590,1.60,-0.90,0.39,1.67,-0.54,-0.34
2124147589,1.39,-0.68,0.39,1.51,-0.56,-0.27
2124157591,1.05,-0.43,0.38,1.37,-0.63,-0.12
2124167586,0.75,-0.21,0.37,1.22,-0.62,-0.05
2124179597,0.57,-0.05,0.34,1.11,-0.57,-0.15
2124189635,0.50,0.05,0.27,1.07,-0.40,-0.30
2124199589,0.46,0.14,0.19,0.98,-0.08,-0.32
2124209589,0.42,0.23,0.11,0.84,0.37,-0.30
2124219685,0.35,0.32,0.06,0.80,0.65,-0.29
2124229606,0.28,0.37,0.09,0.87,0.90,-0.26
2124239645,0.20,0.34,0.14,0.66,1.12,-0.33
2124249656,0.19,0.27,0.27,0.29,1.29,-0.54
2124259590,0.21,0.05,0.45,0.09,0.91,-0.38
2124269701,0.22,-0.28,0.61,0.36,0.86,-0.96
2124279590,0.30,-0.63,0.74,0.36,1.51,-0.58
2124289590,0.18,-0.83,0.77,0.43,1.13,-0.21
2124299596,-0.12,-0.73,0.67,0.51,0.75,-0.44
2124309592,-0.25,-0.81,0.84,0.40,0.76,-0.43
2124319710,-0.31,-1.07,1.14,0.12,0.59,-0.29
2124329595,-0.31,-1.07,1.14,-0.11,0.48,-0.05
2124339600,-0.30,-1.52,1.33,-0.26,0.45,0.24
2124349592,-0.32,-1.99,1.45,-0.48,0.36,0.60
2124359590,-0.50,-1.98,1.38,-0.61,0.43,0.55
2124369669,-0.60,-1.67,1.18,-0.66,0.69,0.38
2124381594,-0.32,-1.17,0.75,-0.48,0.82,0.18
2124391591,-0.23,-1.12,0.70,-0.20,0.76,-0.00
2124401589,-0.31,-1.21,0.70,0.16,0.70,-0.20
2124411589,-0.31,-1.21,0.70,0.54,0.72,-0.31
2124421601,-0.44,-1.43,0.79,0.98,0.80,-0.43
2124431613,-0.46,-1.66,0.96,1.40,0.98,-0.54
2124441664,-0.33,-1.82,1.09,1.55,1.02,-0.52
2124451631,-0.09,-1.84,1.18,1.27,0.91,-0.36
2124461591,0.02,-1.59,1.11,0.86,0.81,-0.24
2124471589,0.10,-1.25,0.96,0.52,1.09,-0.41
2124481591,0.13,-0.93,0.79,0.38,1.37,-0.35
2124491587,0.20,-0.70,0.67,-0.45,2.06,-0.46
2124501594,0.28,-0.54,0.57,1.51,-2.77,0.32
2124511590,0.41,-0.59,0.52,0.68,-1.93,0.80
2124521607,0.58,-0.77,0.56,0.68,-1.93,0.80
2124531589,0.73,-0.88,0.62,1.68,-0.66,-0.35
2124541606,0.99,-0.93,0.51,2.75,-0.67,-0.64
2124551606,1.34,-1.05,0.42,2.61,-2.16,-0.95
2124561589,1.71,-1.12,0.38,1.32,-0.49,-1.01
2124571587,1.82,-0.93,0.38,1.66,-0.81,-0.60
2124583762,1.66,-0.68,0.36,1.86,-0.12,-0.30
2124593702,1.41,-0.55,0.41,1.86,-0.12,-0.30
2124603592,1.40,-0.52,0.31,1.99,-0.43,-0.36
2124613589,1.44,-0.52,0.25,1.97,-0.65,-0.32
2124623609,1.36,-0.55,0.27,2.11,-0.74,-0.46
2124633591,1.25,-0.52,0.32,2.05,-0.59,-0.51
2124643704,1.28,-0.50,0.35,1.89,-0.56,-0.45
2124653651,1.32,-0.47,0.39,1.97,-0.63,-0.51
2124663586,1.23,-0.46,0.46,1.99,-0.64,-0.52
2124673584,0.99,-0.48,0.53,1.80,-0.74,-0.33
2124683584,0.75,-0.46,0.54,1.57,-0.74,-0.20
2124693672,0.59,-0.40,0.48,1.27,-0.63,-0.23
2124703584,0.44,-0.27,0.35,1.19,-0.33,-0.39
2124713588,0.49,-0.20,0.23,0.95,0.52,-0.46
2124723642,0.29,-0.16,0.20,0.87,0.93,-0.56
2124733586,0.41,-0.22,0.26,0.50,1.02,-0.43
2124743623,0.32,-0.33,0.34,0.26,1.05,-0.40
2124753584,0.21,-0.18,0.28,0.04,1.04,-0.40
2124763582,0.22,-0.19,0.28,0.25,1.10,-0.48
2124773620,0.16,-0.34,0.39,0.20,0.71,-0.27
2124785586,0.08,-0.59,0.43,0.20,0.32,-0.10
2124795603,0.05,-0.93,0.46,0.42,0.38,-0.11
2124805583,0.14,-1.39,0.58,0.52,0.46,0.05
2124815586,-0.08,-1.40,0.66,0.55,0.34,0.27
2124825584,-0.22,-1.23,0.73,0.27,0.34,0.41
2124835585,-0.32,-1.26,0.81,-0.05,0.59,0.25
2124845681,-0.31,-1.45,0.82,-0.46,0.78,0.15
2124855613,-0.22,-1.70,0.89,-0.71,0.89,0.13
2124865582,-0.25,-1.82,1.02,-0.65,1.24,-0.04
2124875585,-0.27,-1.83,1.01,-0.67,1.62,-0.05
2124885584,-0.18,-1.75,0.92,-0.48,1.86,-0.16
2124895587,-0.10,-1.68,0.90,-0.21,1.91,-0.08
2124905634,-0.10,-1.76,0.98,0.11,1.76,-0.13
2124915588,-0.12,-1.79,1.02,0.33,1.33,-0.15
2124925597,-0.17,-1.61,0.96,0.54,0.91,-0.25
2124935585,-0.17,-1.61,0.96,0.52,0.57,-0.25
2124945630,-0.21,-1.50,0.90,0.37,0.22,-0.10
2124955580,-0.18,-1.36,0.82,0.16,-0.08,-0.07
2124965620,-0.16,-1.08,0.75,-0.01,-0.21,-0.06
2124975587,-0.19,-0.76,0.67,-0.21,-0.41,0.20
2124987584,-0.01,-0.59,0.65,-0.48,1.02,0.74
2124997587,0.12,-0.61,0.65,0.86,2.98,0.82
2125007580,0.12,-0.61,0.65,1.93,-0.20,0.89
2125017587,0.32,-0.63,0.58,2.80,-4.00,-0.64
2125027589,0.54,-0.61,0.52,3.70,-0.06,-0.95
2125037587,0.75,-0.51,0.40,3.36,0.49,-1.68
2125047675,0.93,-0.38,0.27,0.85,-0.62,-1.01
2125057618,1.14,-0.27,0.15,0.83,-0.32,-1.25
2125067586,1.39,-0.23,0.10,0.83,-0.32,-1.25
2125077584,1.57,-0.19,0.06,2.65,-0.67,-1.27
2125087582,1.52,-0.12,0.03,2.36,-0.23,-0.88
2125097585,1.48,-0.17,-0.03,1.65,-0.60,0.00
2125107630,1.68,-0.50,0.01,1.70,-0.57,-0.00
2125117589,1.75,-0.82,0.15,2.05,-0.86,-0.55
2125127593,1.67,-0.97,0.34,1.93,-0.71,-0.46
2125137585,1.58,-0.90,0.34,1.70,-0.46,-0.22
